Date,Bloomberg Barclays Euro Government Inflation-Linked Bond All Maturities
02-04-2009,167.5795
01-04-2009,168.1993
31-03-2009,167.9013
30-03-2009,167.3057
27-03-2009,168.3979
26-03-2009,167.4649
25-03-2009,167.4795
24-03-2009,167.2509
23-03-2009,167.9551
20-03-2009,168.3579
19-03-2009,167.1617
18-03-2009,165.2968
17-03-2009,165.2774
16-03-2009,165.9496
13-03-2009,165.9757
12-03-2009,165.7842
11-03-2009,164.8033
10-03-2009,165.0797
09-03-2009,165.2131
06-03-2009,165.7267
05-03-2009,164.9479
04-03-2009,164.4256
03-03-2009,164.7612
02-03-2009,164.5685
27-02-2009,163.7573
26-02-2009,162.7371
25-02-2009,163.9174
24-02-2009,163.5979
23-02-2009,163.9411
20-02-2009,164.1124
19-02-2009,164.4425
18-02-2009,164.968
17-02-2009,166.1184
16-02-2009,166.3775
13-02-2009,166.3861
12-02-2009,166.5859
11-02-2009,165.9555
10-02-2009,165.4142
09-02-2009,165.2723
06-02-2009,166.2232
05-02-2009,166.4019
04-02-2009,166.5418
03-02-2009,166.5992
02-02-2009,166.9578
30-01-2009,165.9362
29-01-2009,166.2345
28-01-2009,164.7885
27-01-2009,163.1771
26-01-2009,161.8382
23-01-2009,162.2888
22-01-2009,164.2606
21-01-2009,166.0536
20-01-2009,166.2478
19-01-2009,166.4287
16-01-2009,166.2591
15-01-2009,167.1851
14-01-2009,167.6284
13-01-2009,168.3622
12-01-2009,169.3806
09-01-2009,168.9235
08-01-2009,166.8793
07-01-2009,164.5408
06-01-2009,164.8229
05-01-2009,166.4758
02-01-2009,166.9546
01-01-2009,166.7515
31-12-2008,166.7515
30-12-2008,166.7696
29-12-2008,167.2823
26-12-2008,166.6693
25-12-2008,166.6693
24-12-2008,166.6693
23-12-2008,166.6594
22-12-2008,166.8784
19-12-2008,166.008
18-12-2008,167.7944
17-12-2008,168.0075
16-12-2008,165.9635
15-12-2008,165.0432
12-12-2008,164.4018
11-12-2008,164.1704
10-12-2008,163.2806
09-12-2008,162.709
08-12-2008,163.1735
05-12-2008,164.6152
04-12-2008,164.6054
03-12-2008,165.2039
02-12-2008,162.3147
01-12-2008,160.5139
28-11-2008,158.9748
27-11-2008,158.8167
26-11-2008,158.7609
25-11-2008,159.085
24-11-2008,159.2014
21-11-2008,161.2517
20-11-2008,162.7335
19-11-2008,161.6749
18-11-2008,160.4182
17-11-2008,159.8848
14-11-2008,159.4131
13-11-2008,158.5284
12-11-2008,159.5303
11-11-2008,159.6078
10-11-2008,159.9528
07-11-2008,159.5272
06-11-2008,159.4342
05-11-2008,158.3599
04-11-2008,157.4438
03-11-2008,157.601
31-10-2008,156.6934
30-10-2008,159.4436
29-10-2008,158.5537
28-10-2008,159.8245
27-10-2008,162.2987
24-10-2008,162.6859
23-10-2008,162.9156
22-10-2008,162.9009
21-10-2008,161.0519
20-10-2008,160.4589
17-10-2008,160.2823
16-10-2008,160.8866
15-10-2008,161.438
14-10-2008,161.6896
13-10-2008,161.7543
10-10-2008,161.2088
09-10-2008,164.6837
08-10-2008,165.6503
07-10-2008,166.3902
06-10-2008,166.5849
03-10-2008,165.6893
02-10-2008,165.7357
01-10-2008,165.7855
30-09-2008,165.953
29-09-2008,166.78
26-09-2008,166.2804
25-09-2008,165.3837
24-09-2008,166.1367
23-09-2008,165.2356
22-09-2008,164.785
19-09-2008,164.7208
18-09-2008,166.2393
17-09-2008,166.7077
16-09-2008,166.6946
15-09-2008,166.4463
12-09-2008,165.9633
11-09-2008,167.1841
10-09-2008,167.5976
09-09-2008,167.7244
08-09-2008,167.6177
05-09-2008,168.3
04-09-2008,168.0887
03-09-2008,167.1153
02-09-2008,166.884
01-09-2008,167.5073
29-08-2008,167.4109
28-08-2008,167.5347
27-08-2008,167.4109
26-08-2008,168.4755
25-08-2008,169.0403
22-08-2008,167.9614
21-08-2008,168.2496
20-08-2008,168.5667
19-08-2008,168.0972
18-08-2008,168.4647
15-08-2008,168.1489
14-08-2008,167.9248
13-08-2008,167.9273
12-08-2008,167.4724
11-08-2008,167.0266
08-08-2008,167.0446
07-08-2008,167.356
06-08-2008,166.4863
05-08-2008,166.7941
04-08-2008,166.8705
01-08-2008,166.3122
31-07-2008,166.0124
30-07-2008,165.2846
29-07-2008,164.7742
28-07-2008,164.8303
25-07-2008,163.8747
24-07-2008,164.667
23-07-2008,163.83
22-07-2008,164.1123
21-07-2008,164.1317
18-07-2008,164.3174
17-07-2008,165.2509
16-07-2008,165.1942
15-07-2008,165.9654
14-07-2008,167.1533
11-07-2008,166.7655
10-07-2008,166.4038
09-07-2008,165.9834
08-07-2008,165.5456
07-07-2008,166.4517
04-07-2008,166.5105
03-07-2008,166.1397
02-07-2008,165.2275
01-07-2008,164.9535
30-06-2008,164.8732
27-06-2008,164.6833
26-06-2008,164.4745
25-06-2008,163.5466
24-06-2008,163.4951
23-06-2008,163.4833
20-06-2008,163.1476
19-06-2008,162.4947
18-06-2008,163.0069
17-06-2008,162.6326
16-06-2008,162.5836
13-06-2008,161.9043
12-06-2008,162.268
11-06-2008,163.0281
10-06-2008,163.782
09-06-2008,164.1286
06-06-2008,164.6194
05-06-2008,163.418
04-06-2008,163.9697
03-06-2008,163.8309
02-06-2008,165.2287
30-05-2008,164.8849
29-05-2008,164.3411
28-05-2008,164.7822
27-05-2008,164.7048
26-05-2008,164.4472
23-05-2008,164.719
22-05-2008,164.3133
21-05-2008,164.4193
20-05-2008,164.9379
19-05-2008,164.4657
16-05-2008,165.1781
15-05-2008,164.2997
14-05-2008,164.6895
13-05-2008,165.5017
12-05-2008,166.3841
09-05-2008,166.8521
08-05-2008,166.289
07-05-2008,165.0617
06-05-2008,165.2128
05-05-2008,164.6677
02-05-2008,163.9601
01-05-2008,164.7204
30-04-2008,164.7204
29-04-2008,164.2236
28-04-2008,163.6136
25-04-2008,163.9486
24-04-2008,163.5808
23-04-2008,163.9895
22-04-2008,163.7293
21-04-2008,163.9963
18-04-2008,163.3842
17-04-2008,163.5671
16-04-2008,163.9896
15-04-2008,165.0044
14-04-2008,165.5912
11-04-2008,165.6022
10-04-2008,164.7223
09-04-2008,164.3122
08-04-2008,164.1229
07-04-2008,164.4083
04-04-2008,164.8583
03-04-2008,164.4266
02-04-2008,164.5703
01-04-2008,164.7182
31-03-2008,165.4477
28-03-2008,164.457
27-03-2008,163.9358
26-03-2008,164.1972
25-03-2008,164.4143
24-03-2008,165.9104
21-03-2008,165.9104
20-03-2008,165.9104
19-03-2008,166.1461
18-03-2008,165.8514
17-03-2008,166.3293
14-03-2008,166.6543
13-03-2008,166.7872
12-03-2008,166.8309
11-03-2008,166.6236
10-03-2008,167.0948
07-03-2008,166.3018
06-03-2008,166.4724
05-03-2008,165.8661
04-03-2008,166.9282
03-03-2008,167.1023
29-02-2008,166.7165
28-02-2008,165.5376
27-02-2008,164.4448
26-02-2008,164.3385
25-02-2008,164.4848
22-02-2008,165.1411
21-02-2008,165.2268
20-02-2008,165.2433
19-02-2008,165.3372
18-02-2008,164.4736
15-02-2008,165.0834
14-02-2008,164.6754
13-02-2008,164.9286
12-02-2008,164.5391
11-02-2008,165.9359
08-02-2008,165.5946
07-02-2008,165.4707
06-02-2008,165.1226
05-02-2008,165.6989
04-02-2008,164.6936
01-02-2008,165.2777
31-01-2008,165.063
30-01-2008,163.6242
29-01-2008,163.7123
28-01-2008,164.1099
25-01-2008,163.8698
24-01-2008,163.1963
23-01-2008,164.438
22-01-2008,163.1095
21-01-2008,164.6931
18-01-2008,164.4848
17-01-2008,164.5465
16-01-2008,164.4957
15-01-2008,163.8459
14-01-2008,163.2521
11-01-2008,162.7174
10-01-2008,162.5457
09-01-2008,162.7986
08-01-2008,162.098
07-01-2008,162.6662
04-01-2008,162.8218
03-01-2008,162.343
02-01-2008,162.1838
01-01-2008,160.5734
31-12-2007,160.5734
28-12-2007,160.5359
27-12-2007,160.2054
26-12-2007,160.5159
25-12-2007,160.5159
24-12-2007,160.5159
21-12-2007,160.4217
20-12-2007,161.2863
19-12-2007,160.6809
18-12-2007,160.7627
17-12-2007,160.5942
14-12-2007,160.3638
13-12-2007,160.5915
12-12-2007,160.0659
11-12-2007,160.6857
10-12-2007,160.1239
07-12-2007,160.7591
06-12-2007,162.0372
05-12-2007,162.2727
04-12-2007,162.5015
03-12-2007,162.1052
30-11-2007,161.4489
29-11-2007,162.0191
28-11-2007,161.5539
27-11-2007,162.5098
26-11-2007,162.4829
23-11-2007,162.2472
22-11-2007,162.423
21-11-2007,162.5254
20-11-2007,161.9337
19-11-2007,162.6273
16-11-2007,161.939
15-11-2007,161.8269
14-11-2007,161.682
13-11-2007,161.8462
12-11-2007,161.9925
09-11-2007,162.177
08-11-2007,161.8213
07-11-2007,161.8066
06-11-2007,161.3206
05-11-2007,161.1075
02-11-2007,160.9802
01-11-2007,160.2573
31-10-2007,159.797
30-10-2007,160.0899
29-10-2007,160.1909
26-10-2007,159.9849
25-10-2007,160.1591
24-10-2007,160.2933
23-10-2007,159.5475
22-10-2007,159.7547
19-10-2007,159.2859
18-10-2007,158.0535
17-10-2007,157.4124
16-10-2007,156.675
15-10-2007,156.8184
12-10-2007,156.8922
11-10-2007,157.475
10-10-2007,157.7382
09-10-2007,158.2535
08-10-2007,157.8688
05-10-2007,157.9564
04-10-2007,158.4256
03-10-2007,157.9888
02-10-2007,157.7969
01-10-2007,157.7809
28-09-2007,157.7243
27-09-2007,157.0054
26-09-2007,156.6038
25-09-2007,157.0422
24-09-2007,156.5536
21-09-2007,156.8241
20-09-2007,156.961
19-09-2007,157.1716
18-09-2007,157.8249
17-09-2007,158.3332
14-09-2007,158.3322
13-09-2007,158.3607
12-09-2007,158.5626
11-09-2007,158.7333
10-09-2007,158.9512
07-09-2007,158.3896
06-09-2007,157.5841
05-09-2007,157.5348
04-09-2007,156.822
03-09-2007,157.0105
31-08-2007,157.3459
30-08-2007,157.1581
29-08-2007,157.2028
28-08-2007,157.3375
27-08-2007,157.3392
24-08-2007,157.1105
23-08-2007,157.001
22-08-2007,156.6963
21-08-2007,157.1375
20-08-2007,156.881
17-08-2007,156.9912
16-08-2007,157.1173
15-08-2007,156.3563
14-08-2007,156.3828
13-08-2007,156.1088
10-08-2007,156.1326
09-08-2007,155.8164
08-08-2007,155.6015
07-08-2007,156.2476
06-08-2007,156.2405
03-08-2007,156.6533
02-08-2007,156.0874
01-08-2007,156.4404
31-07-2007,156.3057
30-07-2007,156.3664
27-07-2007,156.1163
26-07-2007,156.3379
25-07-2007,155.829
24-07-2007,155.4524
23-07-2007,155.4062
20-07-2007,155.3655
19-07-2007,154.6159
18-07-2007,154.4444
17-07-2007,153.7579
16-07-2007,154.1518
13-07-2007,153.5961
12-07-2007,153.6501
11-07-2007,154.0517
10-07-2007,154.133
09-07-2007,153.5328
06-07-2007,153.3114
05-07-2007,153.3832
04-07-2007,153.5893
03-07-2007,153.8644
02-07-2007,154.4418
29-06-2007,153.6651
28-06-2007,153.7681
27-06-2007,153.7733
26-06-2007,153.3824
25-06-2007,153.1972
22-06-2007,152.8775
21-06-2007,152.9586
20-06-2007,152.9168
19-06-2007,152.9272
18-06-2007,152.5591
15-06-2007,152.7673
14-06-2007,153.0178
13-06-2007,152.8632
12-06-2007,152.9668
11-06-2007,153.552
08-06-2007,153.5108
07-06-2007,153.6911
06-06-2007,154.4906
05-06-2007,153.9365
04-06-2007,154.4042
01-06-2007,154.3187
31-05-2007,154.8283
30-05-2007,155.0377
29-05-2007,154.7991
28-05-2007,154.9227
25-05-2007,154.8867
24-05-2007,154.9005
23-05-2007,154.8196
22-05-2007,154.925
21-05-2007,154.905
18-05-2007,155.0915
17-05-2007,154.8882
16-05-2007,154.9475
15-05-2007,154.7727
14-05-2007,155.0286
11-05-2007,155.8407
10-05-2007,155.7211
09-05-2007,155.8614
08-05-2007,155.9795
07-05-2007,155.85
04-05-2007,155.9634
03-05-2007,155.4861
02-05-2007,155.7287
01-05-2007,156.4479
30-04-2007,156.4479
27-04-2007,155.5393
26-04-2007,155.4405
25-04-2007,155.751
24-04-2007,155.9406
23-04-2007,155.7936
20-04-2007,155.298
19-04-2007,155.329
18-04-2007,155.774
17-04-2007,155.5219
16-04-2007,155.0223
13-04-2007,154.6154
12-04-2007,155.2773
11-04-2007,155.6611
10-04-2007,155.8015
09-04-2007,156.1722
06-04-2007,156.1722
05-04-2007,156.1722
04-04-2007,156.4383
03-04-2007,155.9446
02-04-2007,156.3624
30-03-2007,156.463
29-03-2007,156.3203
28-03-2007,156.7552
27-03-2007,156.6061
26-03-2007,156.9752
23-03-2007,156.8327
22-03-2007,157.2244
21-03-2007,157.5456
20-03-2007,157.6193
19-03-2007,157.4426
16-03-2007,157.6947
15-03-2007,157.6749
14-03-2007,157.9421
13-03-2007,157.8233
12-03-2007,157.4872
09-03-2007,157.4194
08-03-2007,157.8324
07-03-2007,157.975
06-03-2007,158.1409
05-03-2007,158.1965
02-03-2007,158.0444
01-03-2007,158.0106
28-02-2007,157.7788
27-02-2007,157.8496
26-02-2007,157.4943
23-02-2007,156.8681
22-02-2007,156.3237
21-02-2007,156.7122
20-02-2007,156.4683
19-02-2007,156.5571
16-02-2007,156.7101
15-02-2007,156.7911
14-02-2007,156.1829
13-02-2007,155.7436
12-02-2007,156.0204
09-02-2007,156.2625
08-02-2007,156.7126
07-02-2007,156.8918
06-02-2007,156.7673
05-02-2007,156.9862
02-02-2007,156.6343
01-02-2007,156.316
31-01-2007,156.2739
30-01-2007,155.7186
29-01-2007,155.7602
26-01-2007,156.2899
25-01-2007,156.3353
24-01-2007,156.6597
23-01-2007,156.8996
22-01-2007,156.7504
19-01-2007,156.0537
18-01-2007,155.95
17-01-2007,156.2215
16-01-2007,156.361
15-01-2007,156.0079
12-01-2007,155.7933
11-01-2007,156.3331
10-01-2007,156.2474
09-01-2007,156.35
08-01-2007,156.949
05-01-2007,156.7856
04-01-2007,157.5108
03-01-2007,157.5341
02-01-2007,157.7151
01-01-2007,157.5583
29-12-2006,157.5583
28-12-2006,157.1689
27-12-2006,157.5849
26-12-2006,158.4459
25-12-2006,158.4459
22-12-2006,158.4459
21-12-2006,158.2312
20-12-2006,158.4967
19-12-2006,158.2515
18-12-2006,158.4557
15-12-2006,158.6459
14-12-2006,158.979
13-12-2006,159.2977
12-12-2006,159.0929
11-12-2006,158.9301
08-12-2006,159.3851
07-12-2006,159.6849
06-12-2006,159.9169
05-12-2006,160.0269
04-12-2006,160.3867
01-12-2006,160.6744
30-11-2006,160.5248
29-11-2006,160.1436
28-11-2006,160.512
27-11-2006,160.1479
24-11-2006,160.3626
23-11-2006,159.716
22-11-2006,160.0584
21-11-2006,160.0434
20-11-2006,160.1082
17-11-2006,159.7931
16-11-2006,159.5344
15-11-2006,159.8015
14-11-2006,159.9529
13-11-2006,159.8215
10-11-2006,160.3528
09-11-2006,160.066
08-11-2006,159.6699
07-11-2006,160.0702
06-11-2006,159.2259
03-11-2006,159.3667
02-11-2006,159.5703
01-11-2006,160.1141
31-10-2006,159.482
30-10-2006,158.9244
27-10-2006,158.6884
26-10-2006,158.3095
25-10-2006,157.6685
24-10-2006,157.375
23-10-2006,157.1632
20-10-2006,157.6569
19-10-2006,157.554
18-10-2006,157.9936
17-10-2006,158.3326
16-10-2006,157.9335
13-10-2006,158.167
12-10-2006,158.634
11-10-2006,158.6636
10-10-2006,158.5862
09-10-2006,159.2283
06-10-2006,159.0884
05-10-2006,159.322
04-10-2006,159.2902
03-10-2006,158.9278
02-10-2006,159.6712
29-09-2006,158.9163
28-09-2006,159.1757
27-09-2006,159.3049
26-09-2006,159.5237
25-09-2006,159.1933
22-09-2006,159.2629
21-09-2006,158.3664
20-09-2006,158.4349
19-09-2006,158.6964
18-09-2006,158.1499
15-09-2006,158.8659
14-09-2006,158.7
13-09-2006,158.4317
12-09-2006,157.9814
11-09-2006,158.3105
08-09-2006,158.601
07-09-2006,158.1606
06-09-2006,157.8555
05-09-2006,158.4111
04-09-2006,158.927
01-09-2006,159.1879
31-08-2006,158.9914
30-08-2006,158.6696
29-08-2006,158.3223
28-08-2006,158.6252
25-08-2006,158.654
24-08-2006,158.3475
23-08-2006,158.2634
22-08-2006,158.5823
21-08-2006,157.8406
18-08-2006,157.378
17-08-2006,157.1357
16-08-2006,157.0657
15-08-2006,156.6676
14-08-2006,156.5401
11-08-2006,156.8661
10-08-2006,157.5959
09-08-2006,157.5487
08-08-2006,157.6689
07-08-2006,157.4452
04-08-2006,157.2545
03-08-2006,156.218
02-08-2006,156.6541
01-08-2006,156.6247
31-07-2006,156.7544
28-07-2006,156.6652
27-07-2006,156.2366
26-07-2006,155.8172
25-07-2006,156.0844
24-07-2006,156.1821
21-07-2006,156.4032
20-07-2006,155.8987
19-07-2006,155.8955
18-07-2006,155.6423
17-07-2006,155.9188
14-07-2006,156.1011
13-07-2006,155.3905
12-07-2006,154.9637
11-07-2006,155.5672
10-07-2006,155.0125
07-07-2006,155.3473
06-07-2006,154.6295
05-07-2006,154.3748
04-07-2006,155.0352
03-07-2006,154.8314
30-06-2006,154.9424
29-06-2006,154.7347
28-06-2006,154.0937
27-06-2006,153.9742
26-06-2006,153.7061
23-06-2006,153.7418
22-06-2006,154.0047
21-06-2006,154.5594
20-06-2006,154.6926
19-06-2006,155.0373
16-06-2006,155.4675
15-06-2006,155.1093
14-06-2006,155.7161
13-06-2006,156.0298
12-06-2006,155.419
09-06-2006,155.1027
08-06-2006,154.9008
07-06-2006,154.2885
06-06-2006,154.3303
05-06-2006,154.7473
02-06-2006,155.1987
01-06-2006,154.3739
31-05-2006,154.5517
30-05-2006,154.6226
29-05-2006,155.0962
26-05-2006,155.2399
25-05-2006,155.3785
24-05-2006,155.2916
23-05-2006,154.7346
22-05-2006,154.9046
19-05-2006,154.5413
18-05-2006,154.3389
17-05-2006,153.5122
16-05-2006,154.7209
15-05-2006,154.1616
12-05-2006,153.4978
11-05-2006,153.3801
10-05-2006,153.9598
09-05-2006,153.4901
08-05-2006,153.6166
05-05-2006,153.7119
04-05-2006,153.5025
03-05-2006,153.8014
02-05-2006,153.8225
01-05-2006,153.7822
28-04-2006,153.7822
27-04-2006,153.2518
26-04-2006,152.8897
25-04-2006,152.6418
24-04-2006,153.1689
21-04-2006,153.0793
20-04-2006,153.2082
19-04-2006,152.8694
18-04-2006,152.713
17-04-2006,152.7471
14-04-2006,152.7471
13-04-2006,152.7471
12-04-2006,153.7506
11-04-2006,153.7609
10-04-2006,153.288
07-04-2006,153.2562
06-04-2006,153.4446
05-04-2006,153.7783
04-04-2006,154.1754
03-04-2006,154.5746
31-03-2006,155.2131
30-03-2006,155.2763
29-03-2006,155.3754
28-03-2006,155.5936
27-03-2006,156.7349
24-03-2006,156.6961
23-03-2006,156.225
22-03-2006,156.5658
21-03-2006,156.1053
20-03-2006,156.4675
17-03-2006,156.137
16-03-2006,156.6575
15-03-2006,156.3611
14-03-2006,156.4859
13-03-2006,156.1006
10-03-2006,156.1924
09-03-2006,156.827
08-03-2006,157.0985
07-03-2006,157.7564
06-03-2006,157.9105
03-03-2006,157.6139
02-03-2006,157.8095
01-03-2006,158.5674
28-02-2006,158.7671
27-02-2006,158.2347
24-02-2006,158.6749
23-02-2006,158.5592
22-02-2006,159.4366
21-02-2006,158.936
20-02-2006,158.9019
17-02-2006,158.7469
16-02-2006,158.2195
15-02-2006,158.4068
14-02-2006,158.5498
13-02-2006,158.2303
10-02-2006,158.8196
09-02-2006,158.5938
08-02-2006,158.3142
07-02-2006,158.2184
06-02-2006,158.5505
03-02-2006,158.5343
02-02-2006,158.1854
01-02-2006,158.1604
31-01-2006,158.6218
30-01-2006,158.0966
27-01-2006,157.8019
26-01-2006,157.9547
25-01-2006,158.7611
24-01-2006,159.4688
23-01-2006,159.3957
20-01-2006,159.5844
19-01-2006,159.6923
18-01-2006,160.6667
17-01-2006,160.7582
16-01-2006,160.5862
13-01-2006,160.796
12-01-2006,160.9319
11-01-2006,160.637
10-01-2006,160.7914
09-01-2006,160.917
06-01-2006,160.8848
05-01-2006,160.9797
04-01-2006,161.0112
03-01-2006,160.1663
02-01-2006,159.8373
30-12-2005,160.2387
29-12-2005,159.8814
28-12-2005,159.7935
27-12-2005,159.2917
26-12-2005,159.0374
23-12-2005,159.0374
22-12-2005,158.9085
21-12-2005,158.6167
20-12-2005,159.1244
19-12-2005,159.2666
16-12-2005,159.066
15-12-2005,158.8349
14-12-2005,158.9013
13-12-2005,158.6421
12-12-2005,158.5174
09-12-2005,158.0828
08-12-2005,158.9412
07-12-2005,158.6086
06-12-2005,159.1555
05-12-2005,158.4308
02-12-2005,158.65
01-12-2005,158.4892
30-11-2005,157.8584
29-11-2005,157.4298
28-11-2005,157.9764
25-11-2005,157.8228
24-11-2005,157.9897
23-11-2005,156.9207
22-11-2005,156.5897
21-11-2005,156.6664
18-11-2005,155.9523
17-11-2005,157.3813
16-11-2005,157.5054
15-11-2005,156.6288
14-11-2005,156.618
11-11-2005,156.7463
10-11-2005,156.5819
09-11-2005,156.4894
08-11-2005,157.657
07-11-2005,157.1498
04-11-2005,157.3618
03-11-2005,157.8136
02-11-2005,157.8553
01-11-2005,157.9449
31-10-2005,158.6235
28-10-2005,158.0147
27-10-2005,157.851
26-10-2005,158.4793
25-10-2005,159.1577
24-10-2005,159.9384
21-10-2005,159.9789
20-10-2005,159.5262
19-10-2005,160.0073
18-10-2005,159.6597
17-10-2005,159.6525
14-10-2005,159.7393
13-10-2005,159.6597
12-10-2005,160.3402
11-10-2005,160.731
10-10-2005,161.1409
07-10-2005,160.7851
06-10-2005,160.6965
05-10-2005,161.0802
04-10-2005,161.1111
03-10-2005,160.7954
30-09-2005,161.215
29-09-2005,161.0544
28-09-2005,161.1955
27-09-2005,160.9699
26-09-2005,160.8712
23-09-2005,161.6662
22-09-2005,161.9451
21-09-2005,161.9813
20-09-2005,161.144
19-09-2005,160.8317
16-09-2005,160.3232
15-09-2005,160.6779
14-09-2005,160.9256
13-09-2005,161.0968
12-09-2005,160.6135
09-09-2005,161.7275
08-09-2005,161.5692
07-09-2005,161.1785
06-09-2005,161.3713
05-09-2005,161.6183
02-09-2005,161.3706
01-09-2005,161.2457
31-08-2005,160.7161
30-08-2005,160.0348
29-08-2005,159.9065
26-08-2005,159.7597
25-08-2005,159.8698
24-08-2005,159.5811
23-08-2005,159.4476
22-08-2005,159.1247
19-08-2005,158.7454
18-08-2005,158.6912
17-08-2005,158.2941
16-08-2005,158.3928
15-08-2005,157.8221
12-08-2005,157.7485
11-08-2005,157.4746
10-08-2005,157.4367
09-08-2005,157.0461
08-08-2005,157.0847
05-08-2005,156.986
04-08-2005,157.5353
03-08-2005,157.5136
02-08-2005,157.4825
01-08-2005,157.6997
29-07-2005,158.3062
28-07-2005,158.1125
27-07-2005,158.0552
26-07-2005,157.8106
25-07-2005,157.9503
22-07-2005,157.5392
21-07-2005,156.7252
20-07-2005,156.6033
19-07-2005,156.7317
18-07-2005,156.8948
15-07-2005,156.5054
14-07-2005,156.641
13-07-2005,156.938
12-07-2005,157.1407
11-07-2005,157.0562
08-07-2005,157.6203
07-07-2005,157.584
06-07-2005,157.3039
05-07-2005,157.2926
04-07-2005,157.4742
01-07-2005,157.8189
30-06-2005,158.2797
29-06-2005,157.5611
28-06-2005,157.7677
27-06-2005,158.1367
24-06-2005,157.9519
23-06-2005,157.8811
22-06-2005,157.9627
21-06-2005,156.9755
20-06-2005,155.7946
17-06-2005,155.9915
16-06-2005,155.3601
15-06-2005,155.5364
14-06-2005,156.7075
13-06-2005,157.4164
10-06-2005,157.9516
09-06-2005,158.1292
08-06-2005,158.5546
07-06-2005,157.7858
06-06-2005,156.8334
03-06-2005,156.4183
02-06-2005,156.558
01-06-2005,156.1743
31-05-2005,156.2445
30-05-2005,155.0183
27-05-2005,155.0646
26-05-2005,155.9471
25-05-2005,156.4278
24-05-2005,156.1677
23-05-2005,155.7212
20-05-2005,155.055
19-05-2005,155.3807
18-05-2005,155.7067
17-05-2005,155.3684
16-05-2005,155.2897
13-05-2005,155.4107
12-05-2005,155.1645
11-05-2005,155.2232
10-05-2005,154.7921
09-05-2005,154.0875
06-05-2005,153.596
05-05-2005,154.0148
04-05-2005,153.7088
03-05-2005,154.2398
02-05-2005,154.1293
29-04-2005,154.0841
28-04-2005,153.9071
27-04-2005,153.9814
26-04-2005,153.4821
25-04-2005,153.467
22-04-2005,153.2256
21-04-2005,153.227
20-04-2005,153.4239
19-04-2005,153.5149
18-04-2005,153.0814
15-04-2005,152.8504
14-04-2005,152.5842
13-04-2005,153.0265
12-04-2005,152.6634
11-04-2005,152.42
08-04-2005,152.1968
07-04-2005,152.8207
06-04-2005,152.4879
05-04-2005,152.58
04-04-2005,152.7747
01-04-2005,152.2301
31-03-2005,151.9835
30-03-2005,151.1598
29-03-2005,150.8183
28-03-2005,150.7821
25-03-2005,150.7821
24-03-2005,150.7821
23-03-2005,150.5797
22-03-2005,150.9412
21-03-2005,150.235
18-03-2005,150.6671
17-03-2005,150.7529
16-03-2005,150.9777
15-03-2005,150.7082
14-03-2005,149.7234
11-03-2005,149.8411
10-03-2005,150.0041
09-03-2005,150.3947
08-03-2005,150.8556
07-03-2005,151.0976
04-03-2005,150.7122
03-03-2005,149.937
02-03-2005,149.9339
01-03-2005,150.3136
28-02-2005,150.4471
25-02-2005,150.2582
24-02-2005,150.3347
23-02-2005,150.8886
22-02-2005,150.896
21-02-2005,151.0083
18-02-2005,151.5476
17-02-2005,152.8804
16-02-2005,153.33
15-02-2005,153.9101
14-02-2005,154.0894
11-02-2005,154.2194
10-02-2005,154.5036
09-02-2005,154.5574
08-02-2005,154.1478
07-02-2005,154.2323
04-02-2005,153.9653
03-02-2005,153.1161
02-02-2005,152.9445
01-02-2005,152.9308
31-01-2005,153.129
28-01-2005,152.9432
27-01-2005,152.5242
26-01-2005,152.7567
25-01-2005,152.9537
24-01-2005,153.092
21-01-2005,152.6419
20-01-2005,152.3835
19-01-2005,153.2358
18-01-2005,153.0072
17-01-2005,152.8959
14-01-2005,152.6941
13-01-2005,152.5533
12-01-2005,151.7949
11-01-2005,152.0444
10-01-2005,152.4004
07-01-2005,152.3263
06-01-2005,152.1928
05-01-2005,151.8641
04-01-2005,151.6779
03-01-2005,151.8234
31-12-2004,151.1459
30-12-2004,151.1372
29-12-2004,150.6977
28-12-2004,152.0822
27-12-2004,152.0547
24-12-2004,152.0269
23-12-2004,151.999
22-12-2004,151.402
21-12-2004,151.5305
20-12-2004,151.9149
17-12-2004,151.716
16-12-2004,152.0697
15-12-2004,152.3495
14-12-2004,151.5856
13-12-2004,151.548
10-12-2004,151.3775
09-12-2004,151.1183
08-12-2004,150.7308
07-12-2004,150.3201
06-12-2004,150.1367
03-12-2004,149.4922
02-12-2004,148.5745
01-12-2004,149.1541
30-11-2004,148.9492
29-11-2004,148.5841
26-11-2004,149.059
25-11-2004,149.067
24-11-2004,148.619
23-11-2004,148.665
22-11-2004,148.627
19-11-2004,148.1825
18-11-2004,148.0517
17-11-2004,148.4902
16-11-2004,148.4401
15-11-2004,148.114
12-11-2004,148.2289
11-11-2004,147.9742
10-11-2004,147.3873
09-11-2004,147.4436
08-11-2004,147.0269
05-11-2004,146.7223
04-11-2004,147.5072
03-11-2004,146.7712
02-11-2004,146.4254
01-11-2004,147.1481
29-10-2004,147.1194
28-10-2004,146.7705
27-10-2004,147.2367
26-10-2004,147.2445
25-10-2004,147.0163
22-10-2004,146.5981
21-10-2004,146.3545
20-10-2004,146.5737
19-10-2004,145.9601
18-10-2004,146.2848
15-10-2004,146.1978
14-10-2004,146.1969
13-10-2004,145.7634
12-10-2004,145.6783
11-10-2004,145.5816
08-10-2004,145.8657
07-10-2004,144.9369
06-10-2004,145.1983
05-10-2004,145.0601
