Date,SPGSCI
26-12-1997,178.4042
24-12-1997,178.7061
23-12-1997,177.9192
22-12-1997,179.0184
19-12-1997,181.7889
18-12-1997,182.1177
17-12-1997,181.7392
16-12-1997,180.7544
15-12-1997,179.8122
12-12-1997,181.1103
11-12-1997,181.7132
10-12-1997,182.995
09-12-1997,186.4441
08-12-1997,185.8978
05-12-1997,185.7261
04-12-1997,185.0139
03-12-1997,187.4524
02-12-1997,188.9431
01-12-1997,189.3757
28-11-1997,188.6889
26-11-1997,188.8208
25-11-1997,191.6669
24-11-1997,192.7062
21-11-1997,193.7408
20-11-1997,192.299
19-11-1997,196.7251
18-11-1997,198.637
17-11-1997,199.6256
14-11-1997,202.5873
13-11-1997,204.4768
12-11-1997,205.6675
11-11-1997,205.9964
10-11-1997,204.3367
07-11-1997,203.5299
06-11-1997,203.6567
05-11-1997,204.0914
04-11-1997,204.7947
03-11-1997,205.6334
31-10-1997,208.1534
30-10-1997,207.6391
29-10-1997,205.612
28-10-1997,204.6905
27-10-1997,211.4592
24-10-1997,208.8933
23-10-1997,208.1715
22-10-1997,211.0168
21-10-1997,206.8831
20-10-1997,206.5623
17-10-1997,204.1189
16-10-1997,205.6867
15-10-1997,202.1599
14-10-1997,202.1543
13-10-1997,205.1108
10-10-1997,207.3293
09-10-1997,204.6011
08-10-1997,203.992
07-10-1997,202.3096
06-10-1997,202.8161
03-10-1997,207.5409
02-10-1997,203.907
01-10-1997,201.4265
30-09-1997,201.7335
29-09-1997,202.0064
26-09-1997,203.8038
25-09-1997,203.063
24-09-1997,198.3824
23-09-1997,198.4519
22-09-1997,197.8294
19-09-1997,195.2392
18-09-1997,196.1993
17-09-1997,194.2568
16-09-1997,195.1857
15-09-1997,194.9881
12-09-1997,195.9613
11-09-1997,196.0832
10-09-1997,194.5973
09-09-1997,194.7243
08-09-1997,194.2483
05-09-1997,195.2361
04-09-1997,194.2411
03-09-1997,197.636
02-09-1997,197.5146
29-08-1997,195.7684
28-08-1997,194.9008
27-08-1997,192.9701
26-08-1997,190.9203
25-08-1997,191.0344
22-08-1997,192.9936
21-08-1997,191.4613
20-08-1997,193.8596
19-08-1997,194.8775
18-08-1997,192.55
15-08-1997,193.8524
14-08-1997,194.5227
13-08-1997,195.4016
12-08-1997,194.1438
11-08-1997,194.4302
08-08-1997,194.1982
07-08-1997,195.3711
06-08-1997,196.3431
05-08-1997,197.3614
04-08-1997,197.9974
01-08-1997,194.523
31-07-1997,192.2873
30-07-1997,191.6192
29-07-1997,189.3708
28-07-1997,189.4474
25-07-1997,188.2026
24-07-1997,186.9429
23-07-1997,185.704
22-07-1997,183.9577
21-07-1997,182.7628
18-07-1997,184.2818
17-07-1997,185.5663
16-07-1997,184.594
15-07-1997,184.9937
14-07-1997,182.9861
11-07-1997,182.6399
10-07-1997,181.9627
09-07-1997,182.7208
08-07-1997,182.7789
07-07-1997,181.1499
03-07-1997,182.8284
02-07-1997,185.3207
01-07-1997,185.5789
30-06-1997,185.1689
27-06-1997,184.1707
26-06-1997,182.5341
25-06-1997,185.2951
24-06-1997,184.2516
23-06-1997,184.1895
20-06-1997,183.6261
19-06-1997,184.3253
18-06-1997,184.0831
17-06-1997,186.3924
16-06-1997,185.1022
13-06-1997,185.4187
12-06-1997,184.5929
11-06-1997,184.9868
10-06-1997,185.8119
09-06-1997,186.8021
06-06-1997,187.7736
05-06-1997,190.7562
04-06-1997,192.2015
03-06-1997,193.423
02-06-1997,195.5138
30-05-1997,197.3687
29-05-1997,198.8515
28-05-1997,198.822
27-05-1997,198.4111
23-05-1997,200.7544
22-05-1997,200.9194
21-05-1997,201.2566
20-05-1997,199.7265
19-05-1997,201.8567
16-05-1997,202.9404
15-05-1997,199.2842
14-05-1997,199.8658
13-05-1997,199.8157
12-05-1997,200.0243
09-05-1997,197.8147
08-05-1997,197.301
07-05-1997,195.5804
06-05-1997,194.7624
05-05-1997,193.9964
02-05-1997,194.7618
01-05-1997,196.7891
30-04-1997,196.7678
29-04-1997,195.6667
28-04-1997,192.7148
25-04-1997,194.3442
24-04-1997,194.1347
23-04-1997,193.1896
22-04-1997,194.1434
21-04-1997,194.9821
18-04-1997,193.691
17-04-1997,191.4943
16-04-1997,189.195
15-04-1997,190.8482
14-04-1997,191.7792
11-04-1997,189.6247
10-04-1997,189.5977
09-04-1997,187.6233
08-04-1997,187.0696
07-04-1997,187.0956
04-04-1997,186.5516
03-04-1997,187.5041
02-04-1997,187.9342
01-04-1997,191.36
31-03-1997,192.4289
27-03-1997,193.442
26-03-1997,191.9632
25-03-1997,193.2235
24-03-1997,192.2776
21-03-1997,194.1882
20-03-1997,196.3189
19-03-1997,195.8079
18-03-1997,194.9545
17-03-1997,192.4971
14-03-1997,195.3904
13-03-1997,192.8574
12-03-1997,192.9806
11-03-1997,192.0136
10-03-1997,192.7083
07-03-1997,194.0744
06-03-1997,191.8563
05-03-1997,189.2842
04-03-1997,191.6802
03-03-1997,188.8339
28-02-1997,188.8185
27-02-1997,190.7607
26-02-1997,191.7616
25-02-1997,191.0809
24-02-1997,188.6945
21-02-1997,192.4491
20-02-1997,192.5607
19-02-1997,195.1659
18-02-1997,193.4107
14-02-1997,192.7935
13-02-1997,192.3915
12-02-1997,192.8324
11-02-1997,195.8985
10-02-1997,195.087
07-02-1997,194.7054
06-02-1997,200.152
05-02-1997,204.1526
04-02-1997,205.3197
03-02-1997,203.8218
31-01-1997,204.9099
30-01-1997,209.029
29-01-1997,207.0556
28-01-1997,206.9924
27-01-1997,208.3957
24-01-1997,207.4615
23-01-1997,207.6017
22-01-1997,209.0577
21-01-1997,208.3728
20-01-1997,210.9596
17-01-1997,212.5224
16-01-1997,214.7521
15-01-1997,219.7471
14-01-1997,214.9509
13-01-1997,214.889
10-01-1997,219.0411
09-01-1997,223.462
08-01-1997,226.5232
07-01-1997,224.3642
06-01-1997,228.8586
03-01-1997,218.9456
02-01-1997,217.0707
31-12-1996,215.2563
30-12-1996,212.2408
27-12-1996,216.1087
26-12-1996,220.724
24-12-1996,225.3584
23-12-1996,224.047
20-12-1996,228.2911
19-12-1996,228.4117
18-12-1996,224.8508
17-12-1996,223.7045
16-12-1996,227.6629
13-12-1996,217.7601
12-12-1996,212.2005
11-12-1996,211.4646
10-12-1996,214.5372
09-12-1996,216.5412
06-12-1996,222.5064
05-12-1996,227.7607
04-12-1996,221.2333
03-12-1996,220.4726
02-12-1996,218.8679
29-11-1996,218.9817
27-11-1996,219.5158
26-11-1996,220.0094
25-11-1996,218.2583
22-11-1996,218.5162
21-11-1996,217.0784
20-11-1996,215.1666
19-11-1996,215.7756
18-11-1996,210.0346
15-11-1996,211.3354
14-11-1996,210.9929
13-11-1996,208.2234
12-11-1996,205.1907
11-11-1996,206.1964
08-11-1996,206.0662
07-11-1996,203.1385
06-11-1996,203.0615
05-11-1996,202.4566
04-11-1996,202.2481
01-11-1996,203.7491
31-10-1996,204.9208
30-10-1996,210.8194
29-10-1996,210.1714
28-10-1996,211.4411
25-10-1996,211.1836
24-10-1996,207.5663
23-10-1996,210.7012
22-10-1996,213.2334
21-10-1996,211.076
18-10-1996,210.8564
17-10-1996,210.0753
16-10-1996,209.46
15-10-1996,211.6458
14-10-1996,210.5632
11-10-1996,208.4771
10-10-1996,207.384
09-10-1996,211.6534
08-10-1996,213.4756
07-10-1996,211.3873
04-10-1996,208.7525
03-10-1996,208.4276
02-10-1996,204.15
01-10-1996,204.3093
30-09-1996,205.2159
27-09-1996,206.1821
26-09-1996,204.34
25-09-1996,204.9888
24-09-1996,203.065
23-09-1996,200.0195
20-09-1996,201.2462
19-09-1996,201.9581
18-09-1996,203.2177
17-09-1996,200.0859
16-09-1996,200.3247
13-09-1996,203.6445
12-09-1996,205.104
11-09-1996,204.3099
10-09-1996,202.9851
09-09-1996,202.4392
06-09-1996,202.7258
05-09-1996,200.4666
04-09-1996,199.0708
03-09-1996,201.111
30-08-1996,198.515
29-08-1996,199.0573
28-08-1996,196.5199
27-08-1996,196.6975
26-08-1996,197.5964
23-08-1996,199.4884
22-08-1996,199.9101
21-08-1996,198.9991
20-08-1996,200.76
19-08-1996,204.1453
16-08-1996,201.3826
15-08-1996,198.3114
14-08-1996,199.8065
13-08-1996,200.6473
12-08-1996,201.0101
09-08-1996,198.2925
08-08-1996,197.9075
07-08-1996,197.0345
06-08-1996,196.8882
05-08-1996,198.0405
02-08-1996,200.4791
01-08-1996,198.7489
31-07-1996,194.652
30-07-1996,193.7538
29-07-1996,192.5204
26-07-1996,193.0097
25-07-1996,196.3295
24-07-1996,196.2912
23-07-1996,198.789
22-07-1996,195.5814
19-07-1996,198.5413
18-07-1996,201.7356
17-07-1996,205.6644
16-07-1996,209.1999
15-07-1996,211.0129
12-07-1996,210.4409
11-07-1996,209.7004
10-07-1996,208.5733
09-07-1996,207.4556
08-07-1996,207.5683
05-07-1996,207.8812
03-07-1996,208.1787
02-07-1996,206.3594
01-07-1996,207.5215
28-06-1996,206.5216
27-06-1996,204.2678
26-06-1996,202.0896
25-06-1996,199.9685
24-06-1996,200.6275
21-06-1996,200.9699
20-06-1996,200.824
19-06-1996,200.1185
18-06-1996,202.4525
17-06-1996,202.6218
14-06-1996,199.4411
13-06-1996,199.4194
12-06-1996,199.7628
11-06-1996,201.4706
10-06-1996,204.4701
07-06-1996,203.4471
06-06-1996,201.2205
05-06-1996,200.0856
04-06-1996,203.3145
03-06-1996,203.5239
31-05-1996,203.8712
30-05-1996,203.9304
29-05-1996,207.0981
28-05-1996,209.1869
24-05-1996,210.8529
23-05-1996,210.4048
22-05-1996,211.0859
21-05-1996,209.7287
20-05-1996,212.0257
17-05-1996,207.6052
16-05-1996,208.0002
15-05-1996,210.425
14-05-1996,210.7429
13-05-1996,211.3689
10-05-1996,209.3197
09-05-1996,209.9312
08-05-1996,210.5949
07-05-1996,210.2635
06-05-1996,209.0011
03-05-1996,209.4992
02-05-1996,208.7124
01-05-1996,209.9898
30-04-1996,209.3274
29-04-1996,214.7489
26-04-1996,214.6966
25-04-1996,215.1749
24-04-1996,214.782
23-04-1996,215.6157
22-04-1996,212.3514
19-04-1996,209.1595
18-04-1996,207.7418
17-04-1996,208.0875
16-04-1996,208.5507
15-04-1996,213.4022
12-04-1996,213.121
11-04-1996,216.6828
10-04-1996,215.5516
09-04-1996,212.7559
08-04-1996,214.0549
04-04-1996,213.3876
03-04-1996,210.8319
02-04-1996,211.2125
01-04-1996,209.2467
29-03-1996,206.664
28-03-1996,206.1287
27-03-1996,208.2085
26-03-1996,208.0673
25-03-1996,209.1285
22-03-1996,207.9506
21-03-1996,205.3202
20-03-1996,203.8876
19-03-1996,202.8801
18-03-1996,202.7554
15-03-1996,198.5
14-03-1996,197.1193
13-03-1996,196.7236
12-03-1996,195.792
11-03-1996,195.3065
08-03-1996,193.6818
07-03-1996,194.7398
06-03-1996,196.587
05-03-1996,194.9921
04-03-1996,195.1477
01-03-1996,195.4975
29-02-1996,197.696
28-02-1996,197.6663
27-02-1996,199.2238
26-02-1996,198.7225
23-02-1996,195.6637
22-02-1996,198.2263
21-02-1996,197.0451
20-02-1996,194.533
16-02-1996,192.9933
15-02-1996,194.0422
14-02-1996,194.6649
13-02-1996,195.3323
12-02-1996,191.2592
09-02-1996,192.4032
08-02-1996,192.1666
07-02-1996,192.9356
06-02-1996,193.5334
05-02-1996,189.5034
02-02-1996,195.4415
01-02-1996,194.9348
31-01-1996,196.8141
30-01-1996,193.826
29-01-1996,190.6554
26-01-1996,187.454
25-01-1996,184.9686
24-01-1996,188.1286
23-01-1996,187.4454
22-01-1996,185.7798
19-01-1996,186.7928
18-01-1996,187.6456
17-01-1996,186.8267
16-01-1996,183.8825
15-01-1996,187.106
12-01-1996,190.1284
11-01-1996,194.0336
10-01-1996,200.6684
09-01-1996,204.3602
08-01-1996,208.0737
05-01-1996,208.8923
04-01-1996,208.1829
03-01-1996,208.8446
02-01-1996,207.425
29-12-1995,203.4971
28-12-1995,201.8883
27-12-1995,206.7909
26-12-1995,200.8765
22-12-1995,198.8066
21-12-1995,202.3006
20-12-1995,200.3541
19-12-1995,198.8713
18-12-1995,197.9061
15-12-1995,195.7111
14-12-1995,195.267
13-12-1995,194.7662
12-12-1995,193.2171
11-12-1995,193.4807
08-12-1995,194.4456
07-12-1995,193.3821
06-12-1995,193.3971
05-12-1995,193.2119
04-12-1995,191.2073
01-12-1995,189.6976
30-11-1995,187.9269
29-11-1995,188.4486
28-11-1995,188.2506
27-11-1995,189.6052
24-11-1995,188.7016
22-11-1995,188.4027
21-11-1995,187.2815
20-11-1995,187.9398
17-11-1995,187.9586
16-11-1995,186.0826
15-11-1995,184.5579
14-11-1995,184.4207
13-11-1995,184.9897
10-11-1995,185.2888
09-11-1995,184.112
08-11-1995,184.4082
07-11-1995,183.6579
06-11-1995,183.562
03-11-1995,183.961
02-11-1995,184.7044
01-11-1995,183.526
31-10-1995,183.1156
30-10-1995,182.7083
27-10-1995,182.0941
26-10-1995,182.392
25-10-1995,180.877
24-10-1995,180.4827
23-10-1995,180.6493
20-10-1995,180.6256
19-10-1995,179.7271
18-10-1995,179.8986
17-10-1995,180.0144
16-10-1995,180.8538
13-10-1995,181.0125
12-10-1995,179.6067
11-10-1995,180.1815
10-10-1995,180.3966
09-10-1995,180.4083
06-10-1995,178.4422
05-10-1995,178.2144
04-10-1995,180.5878
03-10-1995,181.2235
02-10-1995,182.8375
29-09-1995,181.0815
28-09-1995,181.5615
27-09-1995,180.4394
26-09-1995,180.3293
25-09-1995,180.6464
22-09-1995,180.1449
21-09-1995,181.9301
20-09-1995,182.507
19-09-1995,183.8878
18-09-1995,184.4709
15-09-1995,183.8541
14-09-1995,183.3812
13-09-1995,182.9882
12-09-1995,183.122
11-09-1995,181.8468
08-09-1995,181.7515
07-09-1995,181.1215
06-09-1995,181.5116
05-09-1995,183.2548
01-09-1995,181.578
31-08-1995,180.5308
30-08-1995,178.5652
29-08-1995,178.7685
28-08-1995,178.983
25-08-1995,179.6969
24-08-1995,179.9165
23-08-1995,180.2565
22-08-1995,179.7813
21-08-1995,179.7427
18-08-1995,177.3717
17-08-1995,176.3952
16-08-1995,175.304
15-08-1995,175.8019
14-08-1995,175.671
11-08-1995,176.2515
10-08-1995,175.8084
09-08-1995,175.8842
08-08-1995,175.1623
07-08-1995,174.6525
04-08-1995,174.9003
03-08-1995,174.9888
02-08-1995,175.0021
01-08-1995,175.5394
31-07-1995,177.3371
28-07-1995,175.9634
27-07-1995,175.8871
26-07-1995,175.8136
25-07-1995,173.1903
24-07-1995,173.2618
21-07-1995,173.1009
20-07-1995,172.4237
19-07-1995,173.2991
18-07-1995,174.4868
17-07-1995,173.9553
14-07-1995,173.4699
13-07-1995,172.3762
12-07-1995,174.0316
11-07-1995,173.5402
10-07-1995,173.903
07-07-1995,171.8471
06-07-1995,172.9744
05-07-1995,171.856
03-07-1995,174.2289
30-06-1995,174.4889
29-06-1995,175.3377
28-06-1995,176.4879
27-06-1995,175.2775
26-06-1995,175.0472
23-06-1995,175.4665
22-06-1995,175.6488
21-06-1995,175.1759
20-06-1995,176.6964
19-06-1995,176.7571
16-06-1995,177.8157
15-06-1995,179.2254
14-06-1995,180.1276
13-06-1995,179.0701
12-06-1995,179.611
09-06-1995,179.9873
08-06-1995,180.8351
07-06-1995,181.686
06-06-1995,181.9469
05-06-1995,183.3169
02-06-1995,182.4496
01-06-1995,182.0874
31-05-1995,180.8068
30-05-1995,180.4626
26-05-1995,181.9553
25-05-1995,184.0844
24-05-1995,184.4137
23-05-1995,185.7908
22-05-1995,184.8529
19-05-1995,184.2655
18-05-1995,184.0574
17-05-1995,182.7878
16-05-1995,183.2099
15-05-1995,182.2324
12-05-1995,180.4377
11-05-1995,179.4222
10-05-1995,180.5638
09-05-1995,179.8677
08-05-1995,181.9665
05-05-1995,182.4312
04-05-1995,183.1612
03-05-1995,182.343
02-05-1995,183.2924
01-05-1995,185.0587
28-04-1995,183.6347
27-04-1995,183.8898
26-04-1995,182.4354
25-04-1995,183.7133
24-04-1995,183.8945
21-04-1995,184.3021
20-04-1995,183.6984
19-04-1995,183.5733
18-04-1995,183.3143
17-04-1995,182.4745
13-04-1995,180.4623
12-04-1995,182.3995
11-04-1995,183.2186
10-04-1995,182.036
07-04-1995,182.2758
06-04-1995,182.5856
05-04-1995,181.772
04-04-1995,180.5479
03-04-1995,179.1509
31-03-1995,179.0597
30-03-1995,178.9462
29-03-1995,178.3923
28-03-1995,178.476
27-03-1995,179.0039
24-03-1995,177.9383
23-03-1995,179.2758
22-03-1995,179.8988
21-03-1995,176.6054
20-03-1995,177.0058
17-03-1995,176.3713
16-03-1995,176.3629
15-03-1995,175.5616
14-03-1995,174.4953
13-03-1995,175.4126
10-03-1995,174.3175
09-03-1995,174.7477
08-03-1995,175.4583
07-03-1995,176.6582
06-03-1995,176.3196
03-03-1995,176.5949
02-03-1995,175.6324
01-03-1995,176.2208
28-02-1995,177.1083
27-02-1995,177.3343
24-02-1995,178.0255
23-02-1995,177.2605
22-02-1995,177.8442
21-02-1995,177.3594
17-02-1995,177.4313
16-02-1995,176.1868
15-02-1995,175.1848
14-02-1995,175.6586
13-02-1995,175.1541
10-02-1995,176.7612
09-02-1995,175.9275
08-02-1995,174.406
07-02-1995,175.8637
06-02-1995,178.065
03-02-1995,178.4646
02-02-1995,177.3004
01-02-1995,176.145
31-01-1995,176.0039
30-01-1995,175.459
27-01-1995,175.6365
26-01-1995,176.758
25-01-1995,176.8787
24-01-1995,177.9007
23-01-1995,177.269
20-01-1995,179.247
19-01-1995,178.3994
18-01-1995,179.2414
17-01-1995,178.5635
16-01-1995,175.7622
13-01-1995,173.9222
12-01-1995,175.6199
11-01-1995,175.9627
10-01-1995,175.0598
09-01-1995,175.3304
06-01-1995,176.9645
05-01-1995,178.3762
04-01-1995,177.8712
03-01-1995,178.6776
30-12-1994,180.7578
29-12-1994,179.6257
28-12-1994,179.6928
27-12-1994,178.5838
23-12-1994,175.3033
22-12-1994,174.7798
21-12-1994,173.9086
20-12-1994,173.258
19-12-1994,172.9148
16-12-1994,174.2722
15-12-1994,174.4629
14-12-1994,174.306
13-12-1994,174.2159
12-12-1994,175.9105
09-12-1994,176.2171
08-12-1994,175.6042
07-12-1994,172.6791
06-12-1994,171.0233
05-12-1994,170.941
02-12-1994,170.8985
01-12-1994,174.1751
30-11-1994,175.1664
29-11-1994,175.9306
28-11-1994,177.5278
25-11-1994,177.5453
23-11-1994,177.8241
22-11-1994,177.0526
21-11-1994,175.7146
18-11-1994,176.1875
17-11-1994,175.759
16-11-1994,175.2284
15-11-1994,177.7462
14-11-1994,177.4901
11-11-1994,179.3054
10-11-1994,179.0261
09-11-1994,177.9802
08-11-1994,178.9172
07-11-1994,176.8147
04-11-1994,179.6038
03-11-1994,180.2447
02-11-1994,180.7888
01-11-1994,180.4971
31-10-1994,179.036
28-10-1994,180.2436
27-10-1994,180.1057
26-10-1994,179.9084
25-10-1994,177.572
24-10-1994,177.3724
21-10-1994,175.3045
20-10-1994,176.897
19-10-1994,174.7442
18-10-1994,174.0465
17-10-1994,174.6104
14-10-1994,174.0681
13-10-1994,174.3315
12-10-1994,173.2591
11-10-1994,173.5636
10-10-1994,172.2447
07-10-1994,172.0375
06-10-1994,170.8117
05-10-1994,169.9872
04-10-1994,170.7443
03-10-1994,171.2233
30-09-1994,171.4158
29-09-1994,170.3686
28-09-1994,169.0985
27-09-1994,169.0443
26-09-1994,170.1626
23-09-1994,171.5947
22-09-1994,171.633
21-09-1994,170.3165
20-09-1994,171.3561
19-09-1994,171.6614
16-09-1994,170.3769
15-09-1994,169.3698
14-09-1994,171.0392
13-09-1994,172.2293
12-09-1994,173.2863
09-09-1994,172.342
08-09-1994,172.2634
07-09-1994,171.8759
06-09-1994,171.1963
02-09-1994,169.9313
01-09-1994,170.3351
31-08-1994,170.2628
30-08-1994,170.2895
29-08-1994,170.91
26-08-1994,168.8665
25-08-1994,169.5566
24-08-1994,170.2975
23-08-1994,168.5162
22-08-1994,168.5453
19-08-1994,171.766
18-08-1994,173.7376
17-08-1994,175.5673
16-08-1994,173.7066
15-08-1994,174.4702
12-08-1994,174.5357
11-08-1994,176.7578
10-08-1994,177.6469
09-08-1994,177.648
08-08-1994,177.3039
05-08-1994,177.6835
04-08-1994,180.9542
03-08-1994,180.6193
02-08-1994,182.0389
01-08-1994,183.9851
29-07-1994,182.5207
28-07-1994,179.7546
27-07-1994,178.9282
26-07-1994,178.6705
25-07-1994,178.7711
22-07-1994,179.8205
21-07-1994,179.1973
20-07-1994,178.9163
19-07-1994,180.0128
18-07-1994,179.652
15-07-1994,180.6475
14-07-1994,181.5207
13-07-1994,181.2168
12-07-1994,181.1926
11-07-1994,180.2249
08-07-1994,176.8939
07-07-1994,175.6787
06-07-1994,176.4679
05-07-1994,178.1125
01-07-1994,180.5738
30-06-1994,180.0834
29-06-1994,178.3055
28-06-1994,180.0887
27-06-1994,177.4184
24-06-1994,179.1952
23-06-1994,178.8644
22-06-1994,178.8129
21-06-1994,180.6193
20-06-1994,182.4602
17-06-1994,184.3707
16-06-1994,181.952
15-06-1994,182.5374
14-06-1994,178.4395
13-06-1994,178.5096
10-06-1994,177.0397
09-06-1994,176.0491
08-06-1994,175.8016
07-06-1994,173.2981
06-06-1994,174.4041
03-06-1994,174.6836
02-06-1994,176.2515
01-06-1994,175.5542
31-05-1994,176.7601
27-05-1994,173.8141
26-05-1994,172.5194
25-05-1994,172.606
24-05-1994,174.8298
23-05-1994,177.4535
20-05-1994,176.6686
19-05-1994,176.3365
18-05-1994,175.2152
17-05-1994,174.5534
16-05-1994,175.2928
13-05-1994,175.041
12-05-1994,174.9424
11-05-1994,174.1517
10-05-1994,173.7569
09-05-1994,174.6545
06-05-1994,174.1715
05-05-1994,173.2973
04-05-1994,172.731
03-05-1994,172.8419
02-05-1994,174.2991
29-04-1994,174.5563
28-04-1994,172.86
27-04-1994,174.3247
26-04-1994,174.2736
25-04-1994,176.5996
22-04-1994,176.1379
21-04-1994,174.4539
20-04-1994,173.3527
19-04-1994,172.9189
18-04-1994,174.9198
15-04-1994,175.3071
14-04-1994,173.7489
13-04-1994,172.5825
12-04-1994,171.9826
11-04-1994,172.1814
08-04-1994,171.8223
07-04-1994,172.3119
06-04-1994,173.5484
05-04-1994,172.8813
04-04-1994,174.4247
31-03-1994,170.3859
30-03-1994,168.2885
29-03-1994,168.0328
28-03-1994,167.6031
25-03-1994,171.9698
24-03-1994,171.6342
23-03-1994,171.9375
22-03-1994,172.2958
21-03-1994,172.1918
18-03-1994,171.6425
17-03-1994,171.5375
16-03-1994,172.8422
15-03-1994,171.2905
14-03-1994,169.752
11-03-1994,169.9044
10-03-1994,168.8585
09-03-1994,169.0366
08-03-1994,168.7838
07-03-1994,168.4733
04-03-1994,170.5317
03-03-1994,170.1451
02-03-1994,170.7826
01-03-1994,171.1877
28-02-1994,171.232
25-02-1994,172.7758
24-02-1994,173.0925
23-02-1994,171.0566
22-02-1994,171.9053
18-02-1994,170.567
17-02-1994,170.4153
16-02-1994,170.2626
15-02-1994,170.1435
14-02-1994,170.2886
11-02-1994,172.7191
10-02-1994,172.4407
09-02-1994,172.7718
08-02-1994,175.3475
07-02-1994,175.0289
04-02-1994,177.2337
03-02-1994,178.6184
02-02-1994,181.8524
01-02-1994,180.85
31-01-1994,177.3524
28-01-1994,176.8471
27-01-1994,175.8674
26-01-1994,175.6792
25-01-1994,173.2155
24-01-1994,173.2024
21-01-1994,170.9202
20-01-1994,169.8636
19-01-1994,170.3998
18-01-1994,170.5955
17-01-1994,173.1332
14-01-1994,172.121
13-01-1994,169.7277
12-01-1994,169.3264
11-01-1994,170.5362
10-01-1994,168.2842
07-01-1994,170.7598
06-01-1994,169.7843
05-01-1994,169.0495
04-01-1994,165.7882
03-01-1994,164.5262
31-12-1993,163.5542
30-12-1993,163.5122
29-12-1993,164.2204
28-12-1993,162.267
27-12-1993,162.2963
23-12-1993,163.5407
22-12-1993,164.2733
21-12-1993,163.2352
20-12-1993,164.2915
17-12-1993,164.715
16-12-1993,164.9392
15-12-1993,165.1956
14-12-1993,165.2533
13-12-1993,164.828
10-12-1993,166.8143
09-12-1993,163.9457
08-12-1993,163.6002
07-12-1993,163.7534
06-12-1993,162.7462
03-12-1993,164.2955
02-12-1993,163.6702
01-12-1993,165.6624
30-11-1993,165.0651
29-11-1993,165.5489
26-11-1993,170.5386
24-11-1993,170.45
23-11-1993,171.1142
22-11-1993,173.7198
19-11-1993,173.7704
18-11-1993,173.9814
17-11-1993,174.9963
16-11-1993,173.0884
15-11-1993,173.1246
12-11-1993,173.0644
11-11-1993,173.9313
10-11-1993,171.4637
09-11-1993,170.0814
08-11-1993,170.0292
05-11-1993,171.2944
04-11-1993,171.9819
03-11-1993,171.8979
02-11-1993,171.6618
01-11-1993,173.0772
29-10-1993,171.4164
28-10-1993,172.294
27-10-1993,173.6318
26-10-1993,172.6297
25-10-1993,173.3977
22-10-1993,175.5811
21-10-1993,177.4214
20-10-1993,177.1932
19-10-1993,176.9545
18-10-1993,176.9947
15-10-1993,177.7283
14-10-1993,178.5809
13-10-1993,179.2634
12-10-1993,179.6971
11-10-1993,178.8879
08-10-1993,177.8824
07-10-1993,177.3491
06-10-1993,176.3959
05-10-1993,176.3512
04-10-1993,176.7966
01-10-1993,177.3321
30-09-1993,177.357
29-09-1993,176.3457
28-09-1993,173.1922
27-09-1993,172.7111
24-09-1993,173.298
23-09-1993,173.7713
22-09-1993,172.8684
21-09-1993,174.5538
20-09-1993,174.6499
17-09-1993,172.5402
16-09-1993,171.368
15-09-1993,171.5035
14-09-1993,171.7714
13-09-1993,171.9587
10-09-1993,170.8375
09-09-1993,171.0469
08-09-1993,171.277
07-09-1993,170.5652
03-09-1993,174.1091
02-09-1993,174.5883
01-09-1993,174.365
31-08-1993,175.8414
30-08-1993,177.8916
27-08-1993,177.9123
26-08-1993,175.3715
25-08-1993,175.1264
24-08-1993,175.7646
23-08-1993,176.4606
20-08-1993,175.5306
19-08-1993,175.0477
18-08-1993,174.9943
17-08-1993,176.1672
16-08-1993,175.5577
13-08-1993,176.54
12-08-1993,176.2177
11-08-1993,175.6234
10-08-1993,173.6542
09-08-1993,174.0738
06-08-1993,173.2807
05-08-1993,173.1143
04-08-1993,174.5674
03-08-1993,174.7648
02-08-1993,174.8461
30-07-1993,174.0556
29-07-1993,175.3869
28-07-1993,175.6367
27-07-1993,176.5982
26-07-1993,174.691
23-07-1993,173.7274
22-07-1993,172.6406
21-07-1993,173.1509
20-07-1993,172.7458
19-07-1993,174.1797
16-07-1993,170.6977
15-07-1993,172.1042
14-07-1993,171.9373
13-07-1993,174.369
12-07-1993,174.7267
09-07-1993,174.7914
08-07-1993,174.7156
07-07-1993,176.0211
06-07-1993,177.4328
02-07-1993,175.2285
01-07-1993,175.4503
30-06-1993,175.9696
29-06-1993,175.735
28-06-1993,176.2244
25-06-1993,175.9151
24-06-1993,176.0015
23-06-1993,175.7774
22-06-1993,174.6645
21-06-1993,175.6465
18-06-1993,175.8135
17-06-1993,175.7963
16-06-1993,175.8519
15-06-1993,174.9682
14-06-1993,176.8235
11-06-1993,177.3925
10-06-1993,178.1713
09-06-1993,179.7404
08-06-1993,179.5762
07-06-1993,179.5756
04-06-1993,180.0257
03-06-1993,179.3092
02-06-1993,180.5439
01-06-1993,181.3573
28-05-1993,181.2161
27-05-1993,181.8545
26-05-1993,182.0623
25-05-1993,182.8174
24-05-1993,182.1929
21-05-1993,183.5465
20-05-1993,183.4344
19-05-1993,181.963
18-05-1993,182.0702
17-05-1993,182.8453
14-05-1993,182.824
13-05-1993,183.6285
12-05-1993,185.4338
11-05-1993,185.8875
10-05-1993,186.3002
07-05-1993,186.8107
