Date,CHF
28-04-1992,1.5173
27-04-1992,1.53
24-04-1992,1.533
23-04-1992,1.542
22-04-1992,1.5415
21-04-1992,1.5474
20-04-1992,1.5485
17-04-1992,1.545
16-04-1992,1.543
15-04-1992,1.5335
14-04-1992,1.5135
13-04-1992,1.525
10-04-1992,1.508
09-04-1992,1.487
08-04-1992,1.4923
07-04-1992,1.492
06-04-1992,1.4887
03-04-1992,1.489
02-04-1992,1.5027
01-04-1992,1.509
31-03-1992,1.502
30-03-1992,1.5042
27-03-1992,1.4965
26-03-1992,1.5165
25-03-1992,1.5
24-03-1992,1.5145
23-03-1992,1.5175
20-03-1992,1.5255
19-03-1992,1.515
18-03-1992,1.4928
17-03-1992,1.4965
16-03-1992,1.5105
13-03-1992,1.5075
12-03-1992,1.513
11-03-1992,1.5085
10-03-1992,1.5185
09-03-1992,1.508
06-03-1992,1.517
05-03-1992,1.5242
04-03-1992,1.524
03-03-1992,1.507
02-03-1992,1.4878
28-02-1992,1.4845
27-02-1992,1.489
26-02-1992,1.499
25-02-1992,1.4855
24-02-1992,1.4907
21-02-1992,1.494
20-02-1992,1.4895
19-02-1992,1.4888
18-02-1992,1.4895
17-02-1992,1.4612
14-02-1992,1.468
13-02-1992,1.4595
12-02-1992,1.4392
11-02-1992,1.4245
10-02-1992,1.4033
07-02-1992,1.39
06-02-1992,1.407
05-02-1992,1.4175
04-02-1992,1.4215
03-02-1992,1.4245
31-01-1992,1.429
30-01-1992,1.442
29-01-1992,1.4185
28-01-1992,1.421
27-01-1992,1.4375
24-01-1992,1.4095
23-01-1992,1.417
22-01-1992,1.406
21-01-1992,1.4037
20-01-1992,1.4105
17-01-1992,1.4225
16-01-1992,1.437
15-01-1992,1.4437
14-01-1992,1.4115
13-01-1992,1.3982
10-01-1992,1.411
09-01-1992,1.383
08-01-1992,1.351
07-01-1992,1.3492
06-01-1992,1.349
03-01-1992,1.3762
02-01-1992,1.365
01-01-1992,1.3615
31-12-1991,1.3615
30-12-1991,1.3555
27-12-1991,1.351
26-12-1991,1.3445
25-12-1991,1.346
24-12-1991,1.355
23-12-1991,1.346
20-12-1991,1.362
19-12-1991,1.3833
18-12-1991,1.3945
17-12-1991,1.395
16-12-1991,1.395
13-12-1991,1.3985
12-12-1991,1.397
11-12-1991,1.392
10-12-1991,1.3955
09-12-1991,1.3905
06-12-1991,1.3897
05-12-1991,1.408
04-12-1991,1.429
03-12-1991,1.429
02-12-1991,1.4235
29-11-1991,1.436
28-11-1991,1.43
27-11-1991,1.4275
26-11-1991,1.401
25-11-1991,1.4085
22-11-1991,1.4107
21-11-1991,1.4188
20-11-1991,1.422
19-11-1991,1.419
18-11-1991,1.426
15-11-1991,1.453
14-11-1991,1.4475
13-11-1991,1.453
12-11-1991,1.4515
11-11-1991,1.4465
08-11-1991,1.451
07-11-1991,1.439
06-11-1991,1.451
05-11-1991,1.449
04-11-1991,1.4348
01-11-1991,1.461
31-10-1991,1.465
30-10-1991,1.464
29-10-1991,1.4785
28-10-1991,1.5003
25-10-1991,1.4895
24-10-1991,1.4885
23-10-1991,1.489
22-10-1991,1.4795
21-10-1991,1.481
18-10-1991,1.4765
17-10-1991,1.4885
16-10-1991,1.488
15-10-1991,1.4945
14-10-1991,1.487
11-10-1991,1.482
10-10-1991,1.482
09-10-1991,1.481
08-10-1991,1.486
07-10-1991,1.4725
04-10-1991,1.4685
03-10-1991,1.4576
02-10-1991,1.4538
01-10-1991,1.452
30-09-1991,1.449
27-09-1991,1.4595
26-09-1991,1.4657
25-09-1991,1.4645
24-09-1991,1.4575
23-09-1991,1.459
20-09-1991,1.4725
19-09-1991,1.4777
18-09-1991,1.4678
17-09-1991,1.4585
16-09-1991,1.4635
13-09-1991,1.476
12-09-1991,1.4775
11-09-1991,1.4863
10-09-1991,1.4805
09-09-1991,1.49
06-09-1991,1.5225
05-09-1991,1.5273
04-09-1991,1.5238
03-09-1991,1.5265
02-09-1991,1.5337
30-08-1991,1.5285
29-08-1991,1.5255
28-08-1991,1.5173
27-08-1991,1.5227
26-08-1991,1.5275
23-08-1991,1.532
22-08-1991,1.505
21-08-1991,1.523
20-08-1991,1.5485
19-08-1991,1.551
16-08-1991,1.5405
15-08-1991,1.523
14-08-1991,1.5185
13-08-1991,1.514
12-08-1991,1.51
09-08-1991,1.515
08-08-1991,1.5075
07-08-1991,1.4945
06-08-1991,1.4952
05-08-1991,1.499
02-08-1991,1.508
01-08-1991,1.5357
31-07-1991,1.526
30-07-1991,1.5288
29-07-1991,1.5325
26-07-1991,1.515
25-07-1991,1.5305
24-07-1991,1.5118
23-07-1991,1.5255
22-07-1991,1.523
19-07-1991,1.515
18-07-1991,1.5355
17-07-1991,1.5535
16-07-1991,1.5615
15-07-1991,1.5478
12-07-1991,1.5499
11-07-1991,1.5898
10-07-1991,1.572
09-07-1991,1.5735
08-07-1991,1.5635
05-07-1991,1.5755
04-07-1991,1.5835
03-07-1991,1.583
02-07-1991,1.5805
01-07-1991,1.565
28-06-1991,1.5582
27-06-1991,1.5495
26-06-1991,1.544
25-06-1991,1.5525
24-06-1991,1.5335
21-06-1991,1.5468
20-06-1991,1.5417
19-06-1991,1.5387
18-06-1991,1.5621
17-06-1991,1.546
14-06-1991,1.5335
13-06-1991,1.5373
12-06-1991,1.5325
11-06-1991,1.5145
10-06-1991,1.5118
07-06-1991,1.519
06-06-1991,1.5025
05-06-1991,1.4962
04-06-1991,1.485
03-06-1991,1.4895
31-05-1991,1.4822
30-05-1991,1.466
29-05-1991,1.463
28-05-1991,1.4455
27-05-1991,1.448
24-05-1991,1.4546
23-05-1991,1.4563
22-05-1991,1.46
21-05-1991,1.4495
20-05-1991,1.4587
17-05-1991,1.471
16-05-1991,1.441
15-05-1991,1.4315
14-05-1991,1.4322
13-05-1991,1.444
10-05-1991,1.459
09-05-1991,1.473
08-05-1991,1.465
07-05-1991,1.459
06-05-1991,1.4702
03-05-1991,1.476
02-05-1991,1.459
01-05-1991,1.445
30-04-1991,1.449
29-04-1991,1.484
26-04-1991,1.4795
25-04-1991,1.4658
24-04-1991,1.4698
23-04-1991,1.4595
22-04-1991,1.481
19-04-1991,1.4715
18-04-1991,1.443
17-04-1991,1.426
16-04-1991,1.418
15-04-1991,1.4235
12-04-1991,1.4265
11-04-1991,1.412
10-04-1991,1.424
09-04-1991,1.4125
08-04-1991,1.4322
05-04-1991,1.419
04-04-1991,1.4015
03-04-1991,1.4161
02-04-1991,1.4243
01-04-1991,1.4382
29-03-1991,1.445
28-03-1991,1.4555
27-03-1991,1.4545
26-03-1991,1.4353
25-03-1991,1.429
22-03-1991,1.4093
21-03-1991,1.4105
20-03-1991,1.423
19-03-1991,1.4285
18-03-1991,1.412
15-03-1991,1.3873
14-03-1991,1.3685
13-03-1991,1.3695
12-03-1991,1.3625
11-03-1991,1.3705
08-03-1991,1.3645
07-03-1991,1.35
06-03-1991,1.3455
05-03-1991,1.3355
04-03-1991,1.34
01-03-1991,1.332
28-02-1991,1.3265
27-02-1991,1.316
26-02-1991,1.305
25-02-1991,1.304
22-02-1991,1.2895
21-02-1991,1.2743
20-02-1991,1.2798
19-02-1991,1.2815
18-02-1991,1.2733
15-02-1991,1.268
14-02-1991,1.257
13-02-1991,1.2495
12-02-1991,1.245
11-02-1991,1.2355
08-02-1991,1.2445
07-02-1991,1.2375
06-02-1991,1.2347
05-02-1991,1.249
04-02-1991,1.2512
01-02-1991,1.2525
31-01-1991,1.258
30-01-1991,1.2675
29-01-1991,1.2605
28-01-1991,1.2635
25-01-1991,1.26
24-01-1991,1.258
23-01-1991,1.2532
22-01-1991,1.2582
21-01-1991,1.2475
18-01-1991,1.262
17-01-1991,1.2725
16-01-1991,1.289
15-01-1991,1.2873
14-01-1991,1.2831
11-01-1991,1.28
10-01-1991,1.2885
09-01-1991,1.2732
08-01-1991,1.288
07-01-1991,1.2921
04-01-1991,1.2755
03-01-1991,1.2665
02-01-1991,1.2622
01-01-1991,1.277
31-12-1990,1.277
28-12-1990,1.2795
27-12-1990,1.306
26-12-1990,1.307
25-12-1990,1.311
24-12-1990,1.316
21-12-1990,1.309
20-12-1990,1.2898
19-12-1990,1.27
18-12-1990,1.2703
17-12-1990,1.275
14-12-1990,1.2742
13-12-1990,1.2655
12-12-1990,1.2645
11-12-1990,1.2675
10-12-1990,1.262
07-12-1990,1.263
06-12-1990,1.2725
05-12-1990,1.2835
04-12-1990,1.2842
03-12-1990,1.292
30-11-1990,1.2765
29-11-1990,1.277
28-11-1990,1.2683
27-11-1990,1.26
26-11-1990,1.2675
23-11-1990,1.2585
22-11-1990,1.2505
21-11-1990,1.2513
20-11-1990,1.2473
19-11-1990,1.2457
16-11-1990,1.244
15-11-1990,1.2522
14-11-1990,1.246
13-11-1990,1.2537
12-11-1990,1.25
09-11-1990,1.25
08-11-1990,1.2485
07-11-1990,1.244
06-11-1990,1.25
05-11-1990,1.2505
02-11-1990,1.2707
01-11-1990,1.2762
31-10-1990,1.287
30-10-1990,1.2895
29-10-1990,1.287
26-10-1990,1.281
25-10-1990,1.277
24-10-1990,1.27
23-10-1990,1.2817
22-10-1990,1.282
19-10-1990,1.27
18-10-1990,1.274
17-10-1990,1.2735
16-10-1990,1.279
15-10-1990,1.2885
12-10-1990,1.2785
11-10-1990,1.291
10-10-1990,1.278
09-10-1990,1.2775
08-10-1990,1.279
05-10-1990,1.291
04-10-1990,1.277
03-10-1990,1.285
02-10-1990,1.292
01-10-1990,1.2895
28-09-1990,1.2995
27-09-1990,1.308
26-09-1990,1.3112
25-09-1990,1.302
24-09-1990,1.2975
21-09-1990,1.3222
20-09-1990,1.32
19-09-1990,1.306
18-09-1990,1.2825
17-09-1990,1.287
14-09-1990,1.2905
13-09-1990,1.3139
12-09-1990,1.3232
11-09-1990,1.3305
10-09-1990,1.319
07-09-1990,1.304
