Date,AUD
10-03-1995,0.7448
09-03-1995,0.7419
08-03-1995,0.7423
07-03-1995,0.739
06-03-1995,0.7399
03-03-1995,0.7367
02-03-1995,0.7368
01-03-1995,0.7348
28-02-1995,0.739
27-02-1995,0.7401
24-02-1995,0.7383
23-02-1995,0.7373
22-02-1995,0.7392
21-02-1995,0.7438
20-02-1995,0.7378
17-02-1995,0.7363
16-02-1995,0.7431
15-02-1995,0.746
14-02-1995,0.7462
13-02-1995,0.7432
10-02-1995,0.7443
09-02-1995,0.7421
08-02-1995,0.7457
07-02-1995,0.7442
06-02-1995,0.7513
03-02-1995,0.7517
02-02-1995,0.759
01-02-1995,0.7577
31-01-1995,0.7567
30-01-1995,0.7602
27-01-1995,0.7593
26-01-1995,0.7656
25-01-1995,0.7656
24-01-1995,0.7713
23-01-1995,0.7686
20-01-1995,0.7694
19-01-1995,0.7688
18-01-1995,0.7613
17-01-1995,0.7595
16-01-1995,0.76
13-01-1995,0.7575
12-01-1995,0.7663
11-01-1995,0.769
10-01-1995,0.7677
09-01-1995,0.7635
06-01-1995,0.7649
05-01-1995,0.769
04-01-1995,0.7688
03-01-1995,0.7688
02-01-1995,0.7758
30-12-1994,0.7754
29-12-1994,0.7775
28-12-1994,0.7763
27-12-1994,0.7761
26-12-1994,0.7775
23-12-1994,0.777
22-12-1994,0.775
21-12-1994,0.7759
20-12-1994,0.7762
19-12-1994,0.7763
16-12-1994,0.7749
15-12-1994,0.778
14-12-1994,0.7764
13-12-1994,0.775
12-12-1994,0.7741
09-12-1994,0.774
08-12-1994,0.7735
07-12-1994,0.7699
06-12-1994,0.7716
05-12-1994,0.7698
02-12-1994,0.7705
01-12-1994,0.7671
30-11-1994,0.7688
29-11-1994,0.7639
28-11-1994,0.7629
25-11-1994,0.7595
24-11-1994,0.7584
23-11-1994,0.7605
22-11-1994,0.7626
21-11-1994,0.7619
18-11-1994,0.7582
17-11-1994,0.7538
16-11-1994,0.7515
15-11-1994,0.7517
14-11-1994,0.7509
11-11-1994,0.7529
10-11-1994,0.755
09-11-1994,0.7544
08-11-1994,0.753
07-11-1994,0.7532
04-11-1994,0.7517
03-11-1994,0.7429
02-11-1994,0.7429
01-11-1994,0.7404
31-10-1994,0.7426
28-10-1994,0.7426
27-10-1994,0.7436
26-10-1994,0.7429
25-10-1994,0.7373
24-10-1994,0.736
21-10-1994,0.7325
20-10-1994,0.732
19-10-1994,0.7368
18-10-1994,0.7373
17-10-1994,0.7367
14-10-1994,0.7353
13-10-1994,0.7357
12-10-1994,0.7363
11-10-1994,0.7355
10-10-1994,0.7389
07-10-1994,0.7383
06-10-1994,0.7388
05-10-1994,0.7401
04-10-1994,0.7395
03-10-1994,0.7409
30-09-1994,0.7402
29-09-1994,0.7398
28-09-1994,0.7393
27-09-1994,0.7395
26-09-1994,0.7399
23-09-1994,0.7425
22-09-1994,0.7359
21-09-1994,0.7342
20-09-1994,0.7429
19-09-1994,0.7428
16-09-1994,0.7453
15-09-1994,0.7432
14-09-1994,0.7423
13-09-1994,0.7439
12-09-1994,0.7429
09-09-1994,0.7455
08-09-1994,0.7459
07-09-1994,0.7442
06-09-1994,0.7413
05-09-1994,0.7403
02-09-1994,0.7423
01-09-1994,0.7433
31-08-1994,0.7429
30-08-1994,0.7443
29-08-1994,0.744
26-08-1994,0.7425
25-08-1994,0.7439
24-08-1994,0.7428
23-08-1994,0.7359
22-08-1994,0.7338
19-08-1994,0.7385
18-08-1994,0.741
17-08-1994,0.7379
16-08-1994,0.7441
15-08-1994,0.7403
12-08-1994,0.7413
11-08-1994,0.7457
10-08-1994,0.7435
09-08-1994,0.742
08-08-1994,0.7402
05-08-1994,0.7429
04-08-1994,0.7367
03-08-1994,0.7303
02-08-1994,0.7323
01-08-1994,0.7381
29-07-1994,0.7395
28-07-1994,0.739
27-07-1994,0.7393
26-07-1994,0.7433
25-07-1994,0.7442
22-07-1994,0.745
21-07-1994,0.7375
20-07-1994,0.7369
19-07-1994,0.7356
18-07-1994,0.7313
15-07-1994,0.7328
14-07-1994,0.7358
13-07-1994,0.738
12-07-1994,0.7365
11-07-1994,0.7373
08-07-1994,0.7337
07-07-1994,0.7259
06-07-1994,0.731
05-07-1994,0.7235
04-07-1994,0.7297
01-07-1994,0.7315
30-06-1994,0.7285
29-06-1994,0.7283
28-06-1994,0.7234
27-06-1994,0.7235
24-06-1994,0.7285
23-06-1994,0.7323
22-06-1994,0.7367
21-06-1994,0.7452
20-06-1994,0.7382
17-06-1994,0.7345
16-06-1994,0.7316
15-06-1994,0.7308
14-06-1994,0.7296
13-06-1994,0.7352
10-06-1994,0.7353
09-06-1994,0.7343
08-06-1994,0.7342
07-06-1994,0.7343
06-06-1994,0.7342
03-06-1994,0.7383
02-06-1994,0.738
01-06-1994,0.7391
31-05-1994,0.7371
30-05-1994,0.7346
27-05-1994,0.734
26-05-1994,0.7325
25-05-1994,0.7345
24-05-1994,0.7345
23-05-1994,0.7338
20-05-1994,0.7289
19-05-1994,0.728
18-05-1994,0.7289
17-05-1994,0.728
16-05-1994,0.7266
13-05-1994,0.7221
12-05-1994,0.7186
11-05-1994,0.7192
10-05-1994,0.7241
09-05-1994,0.7201
06-05-1994,0.7166
05-05-1994,0.7175
04-05-1994,0.7126
03-05-1994,0.7041
02-05-1994,0.7126
29-04-1994,0.7155
28-04-1994,0.7121
27-04-1994,0.7163
26-04-1994,0.7181
25-04-1994,0.7171
22-04-1994,0.7186
21-04-1994,0.7161
20-04-1994,0.7116
19-04-1994,0.715
18-04-1994,0.7171
15-04-1994,0.7238
14-04-1994,0.7217
13-04-1994,0.7216
12-04-1994,0.7211
11-04-1994,0.7216
08-04-1994,0.7246
07-04-1994,0.7176
06-04-1994,0.7071
05-04-1994,0.7046
04-04-1994,0.7046
01-04-1994,0.7066
31-03-1994,0.7045
30-03-1994,0.7016
29-03-1994,0.7028
28-03-1994,0.7106
25-03-1994,0.7111
24-03-1994,0.7061
23-03-1994,0.7121
22-03-1994,0.7107
21-03-1994,0.7081
18-03-1994,0.7126
17-03-1994,0.7121
16-03-1994,0.7151
15-03-1994,0.7181
14-03-1994,0.7186
11-03-1994,0.7146
10-03-1994,0.7068
09-03-1994,0.7158
08-03-1994,0.7161
07-03-1994,0.7169
04-03-1994,0.7156
03-03-1994,0.7074
02-03-1994,0.7083
01-03-1994,0.7092
28-02-1994,0.7135
25-02-1994,0.7191
24-02-1994,0.7236
23-02-1994,0.7248
22-02-1994,0.7235
21-02-1994,0.7169
18-02-1994,0.7156
17-02-1994,0.7176
16-02-1994,0.7136
15-02-1994,0.711
14-02-1994,0.7072
11-02-1994,0.7176
10-02-1994,0.7183
09-02-1994,0.7193
08-02-1994,0.7166
07-02-1994,0.7156
04-02-1994,0.7115
03-02-1994,0.7146
02-02-1994,0.7156
01-02-1994,0.7156
31-01-1994,0.7086
28-01-1994,0.7096
27-01-1994,0.7108
26-01-1994,0.7081
25-01-1994,0.7081
24-01-1994,0.7026
21-01-1994,0.7026
20-01-1994,0.7036
19-01-1994,0.7006
18-01-1994,0.6971
17-01-1994,0.6956
14-01-1994,0.6891
13-01-1994,0.6914
12-01-1994,0.692
11-01-1994,0.69
10-01-1994,0.6877
07-01-1994,0.687
06-01-1994,0.6851
05-01-1994,0.6853
04-01-1994,0.6851
03-01-1994,0.6854
31-12-1993,0.6793
30-12-1993,0.6761
29-12-1993,0.6746
28-12-1993,0.6778
27-12-1993,0.6786
24-12-1993,0.6793
23-12-1993,0.6788
22-12-1993,0.6801
21-12-1993,0.6793
20-12-1993,0.6789
17-12-1993,0.679
16-12-1993,0.6744
15-12-1993,0.6759
14-12-1993,0.673
13-12-1993,0.6711
10-12-1993,0.6713
09-12-1993,0.6715
08-12-1993,0.673
07-12-1993,0.6674
06-12-1993,0.671
03-12-1993,0.669
02-12-1993,0.6688
01-12-1993,0.658
30-11-1993,0.6594
29-11-1993,0.657
26-11-1993,0.6628
25-11-1993,0.6654
24-11-1993,0.6646
23-11-1993,0.6633
22-11-1993,0.6627
19-11-1993,0.6634
18-11-1993,0.6606
17-11-1993,0.6633
16-11-1993,0.6595
15-11-1993,0.6569
12-11-1993,0.6595
11-11-1993,0.6605
10-11-1993,0.664
09-11-1993,0.6669
08-11-1993,0.6671
05-11-1993,0.6752
04-11-1993,0.6747
03-11-1993,0.6762
02-11-1993,0.673
01-11-1993,0.6746
29-10-1993,0.6665
28-10-1993,0.6665
27-10-1993,0.6662
26-10-1993,0.667
25-10-1993,0.6695
22-10-1993,0.6701
21-10-1993,0.671
20-10-1993,0.6695
19-10-1993,0.6648
18-10-1993,0.661
15-10-1993,0.663
14-10-1993,0.664
13-10-1993,0.6623
12-10-1993,0.6617
11-10-1993,0.6612
08-10-1993,0.6591
07-10-1993,0.6546
06-10-1993,0.654
05-10-1993,0.6465
04-10-1993,0.6457
01-10-1993,0.647
30-09-1993,0.646
29-09-1993,0.6465
28-09-1993,0.6481
27-09-1993,0.6492
24-09-1993,0.655
23-09-1993,0.6551
22-09-1993,0.6554
21-09-1993,0.6562
20-09-1993,0.6503
17-09-1993,0.6528
16-09-1993,0.651
15-09-1993,0.6497
14-09-1993,0.645
13-09-1993,0.6514
10-09-1993,0.65
09-09-1993,0.655
08-09-1993,0.6584
07-09-1993,0.651
06-09-1993,0.6485
03-09-1993,0.649
02-09-1993,0.656
01-09-1993,0.6667
31-08-1993,0.6735
30-08-1993,0.6708
27-08-1993,0.6663
26-08-1993,0.6691
25-08-1993,0.674
24-08-1993,0.6698
23-08-1993,0.6678
20-08-1993,0.6766
19-08-1993,0.6809
18-08-1993,0.6759
17-08-1993,0.6735
16-08-1993,0.679
13-08-1993,0.677
12-08-1993,0.676
11-08-1993,0.6834
10-08-1993,0.6863
09-08-1993,0.682
06-08-1993,0.6811
05-08-1993,0.6812
04-08-1993,0.6889
03-08-1993,0.6902
02-08-1993,0.6916
30-07-1993,0.69
29-07-1993,0.6821
28-07-1993,0.6772
27-07-1993,0.677
26-07-1993,0.6794
23-07-1993,0.6796
22-07-1993,0.675
21-07-1993,0.6779
20-07-1993,0.6792
19-07-1993,0.676
16-07-1993,0.6795
15-07-1993,0.6813
14-07-1993,0.6768
13-07-1993,0.677
12-07-1993,0.6796
09-07-1993,0.681
08-07-1993,0.6769
07-07-1993,0.6796
06-07-1993,0.678
05-07-1993,0.677
02-07-1993,0.672
01-07-1993,0.6696
30-06-1993,0.6655
29-06-1993,0.6695
28-06-1993,0.6681
25-06-1993,0.6715
24-06-1993,0.6684
23-06-1993,0.6743
22-06-1993,0.6834
21-06-1993,0.6852
18-06-1993,0.6775
17-06-1993,0.6726
16-06-1993,0.677
15-06-1993,0.6775
14-06-1993,0.6743
11-06-1993,0.6795
10-06-1993,0.676
09-06-1993,0.6758
08-06-1993,0.6699
07-06-1993,0.672
04-06-1993,0.6756
03-06-1993,0.6795
02-06-1993,0.677
01-06-1993,0.678
31-05-1993,0.6785
28-05-1993,0.6875
27-05-1993,0.6933
26-05-1993,0.699
25-05-1993,0.7005
24-05-1993,0.6948
21-05-1993,0.6955
20-05-1993,0.6958
19-05-1993,0.6919
18-05-1993,0.6922
17-05-1993,0.702
14-05-1993,0.7035
13-05-1993,0.7033
12-05-1993,0.7025
11-05-1993,0.7028
10-05-1993,0.7019
07-05-1993,0.7095
06-05-1993,0.706
05-05-1993,0.7031
04-05-1993,0.6987
03-05-1993,0.7065
30-04-1993,0.7073
29-04-1993,0.7107
28-04-1993,0.7145
27-04-1993,0.715
26-04-1993,0.7217
23-04-1993,0.7149
22-04-1993,0.71
21-04-1993,0.7156
20-04-1993,0.7166
19-04-1993,0.7182
16-04-1993,0.7172
15-04-1993,0.7199
14-04-1993,0.7216
13-04-1993,0.7185
12-04-1993,0.7109
09-04-1993,0.709
08-04-1993,0.7097
07-04-1993,0.7072
06-04-1993,0.7069
05-04-1993,0.7028
02-04-1993,0.6976
01-04-1993,0.6967
31-03-1993,0.7055
30-03-1993,0.712
29-03-1993,0.7064
26-03-1993,0.7087
25-03-1993,0.7097
24-03-1993,0.7063
23-03-1993,0.705
22-03-1993,0.7135
19-03-1993,0.7163
18-03-1993,0.7153
17-03-1993,0.7097
16-03-1993,0.7085
15-03-1993,0.7032
12-03-1993,0.7116
11-03-1993,0.7069
10-03-1993,0.7053
09-03-1993,0.7021
08-03-1993,0.7059
05-03-1993,0.7085
04-03-1993,0.7144
03-03-1993,0.7073
02-03-1993,0.7088
01-03-1993,0.7053
26-02-1993,0.6952
25-02-1993,0.6966
24-02-1993,0.6951
23-02-1993,0.6992
22-02-1993,0.6916
19-02-1993,0.6912
18-02-1993,0.6887
17-02-1993,0.6878
16-02-1993,0.6862
15-02-1993,0.6782
12-02-1993,0.6783
11-02-1993,0.6786
10-02-1993,0.6724
09-02-1993,0.6692
08-02-1993,0.6712
05-02-1993,0.6756
04-02-1993,0.6808
03-02-1993,0.6787
02-02-1993,0.6803
01-02-1993,0.6745
29-01-1993,0.6802
28-01-1993,0.6809
27-01-1993,0.6745
26-01-1993,0.6764
25-01-1993,0.6723
22-01-1993,0.673
21-01-1993,0.6718
20-01-1993,0.6691
19-01-1993,0.6718
18-01-1993,0.6758
15-01-1993,0.6737
14-01-1993,0.6707
13-01-1993,0.6689
12-01-1993,0.6728
11-01-1993,0.6735
08-01-1993,0.6736
07-01-1993,0.6695
06-01-1993,0.6715
05-01-1993,0.6749
04-01-1993,0.6815
01-01-1993,0.6895
31-12-1992,0.6895
30-12-1992,0.6886
29-12-1992,0.6888
28-12-1992,0.6905
25-12-1992,0.6925
24-12-1992,0.6925
23-12-1992,0.6905
22-12-1992,0.6906
21-12-1992,0.6929
18-12-1992,0.6929
17-12-1992,0.6899
16-12-1992,0.6896
15-12-1992,0.6893
14-12-1992,0.6883
11-12-1992,0.691
10-12-1992,0.6888
09-12-1992,0.6942
08-12-1992,0.6931
07-12-1992,0.6938
04-12-1992,0.6937
03-12-1992,0.6963
02-12-1992,0.6856
01-12-1992,0.6848
30-11-1992,0.6825
27-11-1992,0.6895
26-11-1992,0.6873
25-11-1992,0.6899
24-11-1992,0.6849
23-11-1992,0.6825
20-11-1992,0.6862
19-11-1992,0.6842
18-11-1992,0.6879
17-11-1992,0.6862
16-11-1992,0.6882
13-11-1992,0.6933
12-11-1992,0.6953
11-11-1992,0.6913
10-11-1992,0.6901
09-11-1992,0.6953
06-11-1992,0.7013
05-11-1992,0.6977
04-11-1992,0.6896
03-11-1992,0.6956
02-11-1992,0.6941
30-10-1992,0.6958
29-10-1992,0.6952
28-10-1992,0.6966
27-10-1992,0.7057
26-10-1992,0.7135
23-10-1992,0.7187
22-10-1992,0.7217
21-10-1992,0.7173
20-10-1992,0.7169
19-10-1992,0.7179
16-10-1992,0.7188
15-10-1992,0.7225
14-10-1992,0.7234
13-10-1992,0.7229
12-10-1992,0.7209
09-10-1992,0.7186
08-10-1992,0.7189
07-10-1992,0.7193
06-10-1992,0.7215
05-10-1992,0.7226
02-10-1992,0.7142
01-10-1992,0.7141
30-09-1992,0.7132
29-09-1992,0.713
28-09-1992,0.714
25-09-1992,0.7235
24-09-1992,0.723
23-09-1992,0.7199
22-09-1992,0.7246
21-09-1992,0.7256
18-09-1992,0.7327
17-09-1992,0.7315
16-09-1992,0.7299
15-09-1992,0.7316
14-09-1992,0.734
11-09-1992,0.7269
10-09-1992,0.7216
09-09-1992,0.7195
08-09-1992,0.7136
07-09-1992,0.7181
04-09-1992,0.7205
03-09-1992,0.7214
02-09-1992,0.718
01-09-1992,0.7175
31-08-1992,0.7154
28-08-1992,0.718
27-08-1992,0.7167
26-08-1992,0.7173
25-08-1992,0.7106
24-08-1992,0.7156
21-08-1992,0.7221
20-08-1992,0.7223
19-08-1992,0.7254
18-08-1992,0.7217
17-08-1992,0.7235
14-08-1992,0.7207
13-08-1992,0.7178
12-08-1992,0.7159
11-08-1992,0.7279
10-08-1992,0.7374
07-08-1992,0.7384
06-08-1992,0.7372
05-08-1992,0.7355
04-08-1992,0.7418
03-08-1992,0.744
31-07-1992,0.7441
30-07-1992,0.7444
29-07-1992,0.7431
28-07-1992,0.7442
27-07-1992,0.7452
24-07-1992,0.7464
23-07-1992,0.7468
22-07-1992,0.7484
21-07-1992,0.7473
20-07-1992,0.746
17-07-1992,0.7442
16-07-1992,0.7446
15-07-1992,0.7433
14-07-1992,0.7478
13-07-1992,0.7457
10-07-1992,0.7464
09-07-1992,0.7446
08-07-1992,0.7477
07-07-1992,0.7427
06-07-1992,0.7442
03-07-1992,0.7442
02-07-1992,0.7425
01-07-1992,0.7475
30-06-1992,0.7472
29-06-1992,0.7476
26-06-1992,0.7464
25-06-1992,0.7503
24-06-1992,0.7526
23-06-1992,0.7511
22-06-1992,0.7514
19-06-1992,0.7518
18-06-1992,0.754
17-06-1992,0.7542
16-06-1992,0.7535
15-06-1992,0.753
12-06-1992,0.76
11-06-1992,0.7622
10-06-1992,0.7616
09-06-1992,0.7631
08-06-1992,0.7644
05-06-1992,0.7628
04-06-1992,0.7626
03-06-1992,0.7637
02-06-1992,0.758
01-06-1992,0.7587
29-05-1992,0.7578
28-05-1992,0.7581
27-05-1992,0.7576
26-05-1992,0.7598
25-05-1992,0.7594
22-05-1992,0.7577
21-05-1992,0.7583
20-05-1992,0.7554
19-05-1992,0.7583
18-05-1992,0.7603
15-05-1992,0.7572
14-05-1992,0.7577
13-05-1992,0.7533
12-05-1992,0.7522
11-05-1992,0.7515
08-05-1992,0.7537
07-05-1992,0.7551
06-05-1992,0.7551
05-05-1992,0.758
04-05-1992,0.7568
01-05-1992,0.7576
30-04-1992,0.7566
29-04-1992,0.7599
28-04-1992,0.7558
27-04-1992,0.756
24-04-1992,0.7554
23-04-1992,0.7569
22-04-1992,0.7656
21-04-1992,0.7652
20-04-1992,0.7695
17-04-1992,0.7667
16-04-1992,0.7676
15-04-1992,0.7643
14-04-1992,0.767
13-04-1992,0.7643
10-04-1992,0.7633
09-04-1992,0.7647
08-04-1992,0.7591
07-04-1992,0.7638
06-04-1992,0.7625
03-04-1992,0.766
02-04-1992,0.7671
01-04-1992,0.7672
31-03-1992,0.7705
30-03-1992,0.7687
27-03-1992,0.7666
26-03-1992,0.7638
25-03-1992,0.764
24-03-1992,0.762
23-03-1992,0.7608
20-03-1992,0.7596
19-03-1992,0.7597
18-03-1992,0.7607
17-03-1992,0.7597
16-03-1992,0.7551
13-03-1992,0.7558
12-03-1992,0.7541
11-03-1992,0.7549
10-03-1992,0.7565
09-03-1992,0.7575
06-03-1992,0.756
05-03-1992,0.7558
04-03-1992,0.7544
03-03-1992,0.7525
02-03-1992,0.7532
28-02-1992,0.755
27-02-1992,0.7543
26-02-1992,0.7516
25-02-1992,0.7519
24-02-1992,0.7505
21-02-1992,0.7509
20-02-1992,0.7561
19-02-1992,0.7572
18-02-1992,0.7543
17-02-1992,0.7537
14-02-1992,0.7556
13-02-1992,0.7547
12-02-1992,0.7532
11-02-1992,0.7509
10-02-1992,0.7479
07-02-1992,0.7502
06-02-1992,0.7457
05-02-1992,0.7457
04-02-1992,0.7483
03-02-1992,0.7517
31-01-1992,0.7509
30-01-1992,0.7493
29-01-1992,0.7452
28-01-1992,0.7455
27-01-1992,0.7401
24-01-1992,0.7418
23-01-1992,0.7449
22-01-1992,0.7535
21-01-1992,0.7512
20-01-1992,0.7529
17-01-1992,0.743
16-01-1992,0.7433
15-01-1992,0.7428
14-01-1992,0.7435
13-01-1992,0.742
10-01-1992,0.7411
09-01-1992,0.7455
08-01-1992,0.7557
07-01-1992,0.7597
06-01-1992,0.7625
03-01-1992,0.7578
02-01-1992,0.7577
01-01-1992,0.7622
31-12-1991,0.7622
30-12-1991,0.7603
27-12-1991,0.7609
26-12-1991,0.7619
25-12-1991,0.761
24-12-1991,0.761
23-12-1991,0.7585
20-12-1991,0.7646
19-12-1991,0.772
18-12-1991,0.7735
17-12-1991,0.7737
16-12-1991,0.7728
13-12-1991,0.7688
12-12-1991,0.7717
11-12-1991,0.7706
10-12-1991,0.7739
09-12-1991,0.774
06-12-1991,0.7786
05-12-1991,0.7812
04-12-1991,0.7866
03-12-1991,0.7843
02-12-1991,0.7836
29-11-1991,0.7848
28-11-1991,0.7837
27-11-1991,0.7878
26-11-1991,0.7863
25-11-1991,0.7912
22-11-1991,0.7915
21-11-1991,0.79
20-11-1991,0.79
19-11-1991,0.7896
18-11-1991,0.7861
15-11-1991,0.7874
14-11-1991,0.7868
13-11-1991,0.7858
12-11-1991,0.786
11-11-1991,0.786
08-11-1991,0.7841
07-11-1991,0.7837
06-11-1991,0.7839
05-11-1991,0.781
04-11-1991,0.7851
01-11-1991,0.7811
31-10-1991,0.7834
30-10-1991,0.783
29-10-1991,0.7883
28-10-1991,0.785
25-10-1991,0.7851
24-10-1991,0.7863
23-10-1991,0.7819
22-10-1991,0.7918
21-10-1991,0.7968
18-10-1991,0.7995
17-10-1991,0.7985
16-10-1991,0.7958
15-10-1991,0.7994
14-10-1991,0.7985
11-10-1991,0.7967
10-10-1991,0.7943
09-10-1991,0.7939
08-10-1991,0.7936
07-10-1991,0.7953
04-10-1991,0.7915
03-10-1991,0.7959
02-10-1991,0.7988
01-10-1991,0.7963
30-09-1991,0.7975
27-09-1991,0.7964
26-09-1991,0.7887
25-09-1991,0.7941
24-09-1991,0.8006
23-09-1991,0.8003
20-09-1991,0.7978
19-09-1991,0.7984
18-09-1991,0.7992
17-09-1991,0.8002
16-09-1991,0.7948
13-09-1991,0.7961
12-09-1991,0.797
11-09-1991,0.7897
10-09-1991,0.7885
09-09-1991,0.7915
06-09-1991,0.7892
05-09-1991,0.7875
04-09-1991,0.7876
03-09-1991,0.7832
02-09-1991,0.7841
30-08-1991,0.7848
29-08-1991,0.7863
28-08-1991,0.7851
27-08-1991,0.7873
26-08-1991,0.7867
23-08-1991,0.7872
22-08-1991,0.7878
21-08-1991,0.7868
20-08-1991,0.7822
19-08-1991,0.7785
16-08-1991,0.7795
15-08-1991,0.7799
14-08-1991,0.7834
13-08-1991,0.7848
12-08-1991,0.7853
09-08-1991,0.7861
08-08-1991,0.7847
07-08-1991,0.7837
06-08-1991,0.7837
05-08-1991,0.7807
02-08-1991,0.7803
01-08-1991,0.7778
31-07-1991,0.7779
30-07-1991,0.7798
29-07-1991,0.7765
26-07-1991,0.7765
25-07-1991,0.7701
24-07-1991,0.7765
23-07-1991,0.7765
22-07-1991,0.7757
19-07-1991,0.778
18-07-1991,0.774
17-07-1991,0.777
16-07-1991,0.7775
15-07-1991,0.7758
12-07-1991,0.7735
11-07-1991,0.7694
10-07-1991,0.7685
09-07-1991,0.7671
08-07-1991,0.768
05-07-1991,0.7663
04-07-1991,0.7632
03-07-1991,0.7645
02-07-1991,0.7654
01-07-1991,0.7667
28-06-1991,0.7673
27-06-1991,0.768
26-06-1991,0.7677
25-06-1991,0.767
24-06-1991,0.7665
21-06-1991,0.7665
20-06-1991,0.7655
19-06-1991,0.7645
18-06-1991,0.7645
17-06-1991,0.7645
14-06-1991,0.756
13-06-1991,0.7536
12-06-1991,0.7543
11-06-1991,0.7567
10-06-1991,0.7545
07-06-1991,0.7515
06-06-1991,0.75
05-06-1991,0.7487
04-06-1991,0.7633
03-06-1991,0.7583
31-05-1991,0.7597
30-05-1991,0.7579
29-05-1991,0.7615
28-05-1991,0.7601
27-05-1991,0.7574
24-05-1991,0.7595
23-05-1991,0.7578
22-05-1991,0.764
21-05-1991,0.7774
20-05-1991,0.7831
17-05-1991,0.7817
16-05-1991,0.7837
15-05-1991,0.784
14-05-1991,0.7797
13-05-1991,0.7792
10-05-1991,0.783
09-05-1991,0.7835
08-05-1991,0.784
07-05-1991,0.7805
06-05-1991,0.7814
03-05-1991,0.7772
02-05-1991,0.7784
01-05-1991,0.779
30-04-1991,0.7838
29-04-1991,0.779
26-04-1991,0.7798
25-04-1991,0.7773
24-04-1991,0.777
23-04-1991,0.778
22-04-1991,0.771
19-04-1991,0.7741
18-04-1991,0.7773
17-04-1991,0.7788
16-04-1991,0.7795
15-04-1991,0.781
12-04-1991,0.7857
11-04-1991,0.7841
10-04-1991,0.788
09-04-1991,0.7873
08-04-1991,0.7869
05-04-1991,0.7869
04-04-1991,0.783
03-04-1991,0.7797
02-04-1991,0.7758
01-04-1991,0.776
29-03-1991,0.7775
28-03-1991,0.7758
27-03-1991,0.774
26-03-1991,0.7754
25-03-1991,0.773
22-03-1991,0.7751
21-03-1991,0.7735
20-03-1991,0.7693
19-03-1991,0.7693
18-03-1991,0.7698
15-03-1991,0.7707
14-03-1991,0.7689
13-03-1991,0.7698
12-03-1991,0.769
11-03-1991,0.7694
08-03-1991,0.7689
07-03-1991,0.7677
06-03-1991,0.7694
05-03-1991,0.7724
04-03-1991,0.7791
01-03-1991,0.7872
28-02-1991,0.7877
27-02-1991,0.7855
26-02-1991,0.7853
25-02-1991,0.7835
22-02-1991,0.786
21-02-1991,0.7887
20-02-1991,0.7898
19-02-1991,0.7885
18-02-1991,0.7902
15-02-1991,0.7883
14-02-1991,0.788
13-02-1991,0.7893
12-02-1991,0.7838
11-02-1991,0.7796
08-02-1991,0.7802
07-02-1991,0.7831
06-02-1991,0.7798
05-02-1991,0.7788
04-02-1991,0.7827
01-02-1991,0.7846
31-01-1991,0.7847
30-01-1991,0.7864
29-01-1991,0.7851
28-01-1991,0.7845
25-01-1991,0.7782
24-01-1991,0.7797
23-01-1991,0.7861
22-01-1991,0.7836
21-01-1991,0.7807
18-01-1991,0.7825
17-01-1991,0.782
16-01-1991,0.7895
15-01-1991,0.7845
14-01-1991,0.7788
11-01-1991,0.7755
10-01-1991,0.7755
09-01-1991,0.7743
08-01-1991,0.7786
07-01-1991,0.7787
04-01-1991,0.7788
03-01-1991,0.778
02-01-1991,0.7737
01-01-1991,0.7715
31-12-1990,0.7715
28-12-1990,0.7702
27-12-1990,0.7673
26-12-1990,0.7755
25-12-1990,0.775
24-12-1990,0.775
21-12-1990,0.77
20-12-1990,0.7742
19-12-1990,0.772
18-12-1990,0.77
17-12-1990,0.7674
14-12-1990,0.769
13-12-1990,0.759
12-12-1990,0.7672
11-12-1990,0.768
10-12-1990,0.769
07-12-1990,0.7745
06-12-1990,0.771
05-12-1990,0.7685
04-12-1990,0.778
03-12-1990,0.7768
30-11-1990,0.7729
29-11-1990,0.7711
28-11-1990,0.7697
27-11-1990,0.7695
26-11-1990,0.7672
23-11-1990,0.767
22-11-1990,0.769
21-11-1990,0.7645
20-11-1990,0.767
19-11-1990,0.7655
16-11-1990,0.7712
15-11-1990,0.772
14-11-1990,0.7705
13-11-1990,0.774
12-11-1990,0.7785
09-11-1990,0.7797
08-11-1990,0.7795
07-11-1990,0.778
06-11-1990,0.787
05-11-1990,0.7815
02-11-1990,0.776
01-11-1990,0.7847
31-10-1990,0.7863
30-10-1990,0.782
29-10-1990,0.7825
26-10-1990,0.7827
25-10-1990,0.7835
24-10-1990,0.7817
23-10-1990,0.777
22-10-1990,0.7815
19-10-1990,0.783
18-10-1990,0.7705
17-10-1990,0.778
16-10-1990,0.7875
15-10-1990,0.7908
12-10-1990,0.8182
11-10-1990,0.8157
10-10-1990,0.8265
09-10-1990,0.834
08-10-1990,0.8375
05-10-1990,0.835
04-10-1990,0.8335
03-10-1990,0.8244
02-10-1990,0.8295
01-10-1990,0.8303
28-09-1990,0.8265
27-09-1990,0.8272
26-09-1990,0.8315
25-09-1990,0.8315
24-09-1990,0.8326
21-09-1990,0.828
20-09-1990,0.8275
19-09-1990,0.8315
18-09-1990,0.8315
17-09-1990,0.833
14-09-1990,0.826
13-09-1990,0.8265
12-09-1990,0.8199
11-09-1990,0.8185
10-09-1990,0.8135
07-09-1990,0.8166
