,Interest Rate,Equity,Credit,Commodities,Emerging Market,Foreign Currency,Local Inflation,Equity Short Volatility,Regime,Tran. Prob. to state0,Tran. Prob. to state1,Tran. Prob. to state2,Tran. Prob. to state3
2001-08-22,0.0028707430093835,0.0062764237423094,-0.0003168714420993,-0.0113054088806929,0.0094568947028808,-0.0001278081456848,0.0009751216853155,0.004821174252453,3,0.1620821441993724,0.2428287945760535,0.0054558638374618,0.5896331973871127
2001-08-23,-0.0029118070810421,-0.0047842172183187,0.0003237861357172,0.0058466913619756,0.0014998869532688,-0.0007289474607492,0.001061319879331,-0.0006164162357746,3,0.0037139739599098,0.0079182682398496,5.011851739338183e-06,0.9883627459485
2001-08-24,-0.0005878867672404,0.0145228693211976,-0.0005822725852615,0.0048353733332238,-0.0011362010935409,-0.0003529710678534,-0.0002592128584097,0.0089234171493313,3,0.1122057573007564,0.0151020893688855,0.0001075349364369,0.8725846183939185
2001-08-27,-0.0005135242147593,-0.0017889448011771,-0.0002359327432948,-0.0063849537841598,0.0001673214622809,-0.0019424726834857,4.73395368256746e-05,-0.0005069179497869,3,0.0016005432859772,0.0087481422321168,4.039026022365009e-06,0.9896472754558836
2001-08-28,0.0010735924269775,-0.0123712918025464,0.0010123656733105,0.00482169241178,0.003862639050173,0.0017523810682483,0.0010851889312295,-0.0058781027330905,3,0.0397892880777317,0.1666612354680611,0.0002127794389677,0.7933366970152425
2001-08-29,0.0038175874656962,-0.0078460323231661,0.0009606736499707,-0.0003445509304969,0.0051390820624032,-0.0006406658919438,0.0002018879153666,-0.0057770583418133,3,0.0257244667120391,0.1049547431303933,0.0001063254786081,0.8692144646789594
2001-08-30,-0.0005905039916198,-0.0175306557920409,-0.001157576372794,-0.0140505343161985,-0.0023774771352188,0.0009244119039037,0.0005304182213103,-0.0120063674276638,1,0.0127880656965262,0.9792383254433432,0.000826672611693,0.0071469362484393
2001-08-31,0.0010527194278608,0.0016514598526509,-0.000764652318995,0.0134339841606037,0.0028449553138636,-0.0018153135939167,0.0001244987240491,0.0042057204849648,3,0.0436942294328145,0.0116960599512887,4.322073176508628e-05,0.9445664898841292
2001-09-04,-0.0097343590625307,-0.0041337746434919,-0.0033502691786655,-0.0078448686070444,0.0049786852404941,-0.0032256749903223,-0.0052815409128044,-0.0010497730259571,3,0.0319344071490202,0.2273690842709587,0.0018892194118882,0.7388072891681325
2001-09-05,-0.0031706389179486,-0.0076093425229668,0.0009130861207102,0.0037320456482925,-0.0011401779300331,0.0019376760960958,0.0012266242251666,0.0006695477759404,3,0.0171405949166457,0.0452501947651671,6.028726892684066e-05,0.9375489230492632
2001-09-06,0.0018902529035091,-0.0189615085587346,0.0014789028816637,0.0088223402954072,-0.0022632401869535,0.0010507976206706,0.0029045886648129,-0.0170448647699341,1,0.1219995802051007,0.8765638052903225,0.0014174068872882,1.92076172878636e-05
2001-09-07,0.007642399274335,-0.013921537297648,0.0004867258392484,0.012620002452885,0.0016058611058462,-0.0003564683032008,0.0031506808117534,-0.0170256057364541,1,0.2163169839652377,0.7820417860800896,0.0016299989051264,1.1231049547516277e-05
2001-09-10,-0.0033735757616364,-0.0037165124887339,-0.0001780208076638,-0.0074729734383272,-0.0009790890765639,-0.0010636229400069,7.484466921781063e-07,0.0064635787137499,3,0.0414229024596162,0.2656745316646545,0.0002059673029235,0.6926965985728083
2001-09-17,0.0169602155951285,-0.0530334704179296,-0.008097022799143,0.0257335720031033,-0.0092058722302723,-0.0084671042767096,0.0045551327277681,-0.0484594813768159,2,1.5968160703078483e-10,4.919796797886702e-09,0.9999999949205218,8.665436969611e-65
2001-09-18,-0.0005306696945197,-0.0038422881411683,-0.0014226040577032,-0.029348639584886,0.0024067631909553,-0.002481608587375,-0.0016516376401236,-0.0055964460587203,1,0.0067401255864099,0.5920079677637226,0.0005696323827909,0.4006822742670737
2001-09-19,0.0031897856606706,-0.0094857275239501,-0.0024768972173476,-0.031328067466001,0.0004394963170691,-0.0010185826970107,-9.701640958148516e-06,-0.0183573918425734,1,0.001539135347621,0.9919019367042412,0.0065589247245392,3.2235978639590203e-09
2001-09-20,1.475795649241718e-05,-0.0313935555300206,-0.0011303819087971,-0.004836565528862,-0.0041414011428981,-0.0027499756572259,0.0021536927292897,-0.0295162685552368,1,0.0021129303151508,0.982242443618397,0.0156446260664522,8.400148112517929e-18
2001-09-21,-0.0037781925035966,-0.0263637780943613,-0.0016767573984131,-0.0157235509426572,-0.0031052680775627,-0.0056316546066613,0.0049932395794138,-0.0433496737218677,2,4.1093863581812184e-08,0.0113103055727107,0.9886896533334272,1.189533491868438e-48
2001-09-24,-0.000294138988675,0.0354884493305629,-0.0023618391331403,-0.0919138500716085,0.0017015061652223,0.0056146214335726,-5.186796934175675e-06,0.018968695483049,2,1.2851550164516134e-08,7.670633546274186e-07,0.999999220085096,8.2010488406583295e-25
2001-09-25,0.0027614967225151,0.0110092855083694,0.0006033697322413,-0.0026171328371287,-0.0015959234896778,0.0012138346891225,-0.0042555578154068,0.0042316301780562,3,0.0300268476488316,0.0092634737083288,4.401767165033525e-05,0.9606656609711924
2001-09-26,-8.692511531904756e-06,-0.0006084575788571,-0.0051929301545725,0.0143615988026484,-0.0026504691446395,0.0012829793452185,-0.0020835086748762,-0.0001236847454118,3,0.2175319470743784,0.067000938658966,0.0007981581056781,0.7146689561609784
2001-09-27,-0.001395257829265,0.0083920488785507,-0.0013605320665008,0.005125854606641,0.0028756789755191,0.0021693699376743,-1.4913709280861551e-06,0.0041263350088946,3,0.0192721639377627,0.0069111015815034,3.957704639742498e-05,0.9737771574343368
2001-09-28,-0.0024446501815953,0.0209953732503498,-0.0073913908200688,0.0099275981106812,0.0023617924326305,0.0004919188048119,0.0001096098375557,0.0053179011727699,2,0.2958753248217535,0.0016935376014129,0.7024243051330664,6.832443766252888e-06
2001-10-01,0.0009990631616565,-0.0043739818231127,0.0003101790310644,-0.0067086293456126,-0.0040762770802169,0.0031855236016437,0.0006626226308554,0.0011021598197613,3,0.0180782667653883,0.0982921038528425,0.0001173091200754,0.8835123202616929
2001-10-02,0.0008356377757099,0.0102667507902634,0.001255466904769,-0.0115510178171902,-0.0023849312876777,0.0005865643531084,0.000660694617399,0.0020959974137504,3,0.009134030067822,0.0173809813121063,4.159854246571727e-05,0.9734433900776036
2001-10-03,0.0030877125971588,0.0102071526269815,0.0019169808994863,-0.0111180008624298,-0.0030122051855173,0.0009631619447792,0.0020716146099033,0.0015516988982531,3,0.0133630737793528,0.0210635846111192,7.748364973955975e-05,0.9654958579597912
2001-10-04,-0.0019634486854522,0.0097496598671931,0.000659342057524,0.0164933106356857,-0.0041132613059957,0.0008707786490196,0.0001136843655134,-0.0003310594804721,3,0.0784279909471732,0.008540907117301,0.0001412140848605,0.9128898878506668
2001-10-05,0.0028370255171443,0.0013281978310653,-3.313439826024833e-05,-0.0083573867000517,-0.0021763647172919,0.0030547969897801,-0.0007023748361403,-0.0002788719647179,3,0.0058606944330715,0.0261434014228667,2.171081009905205e-05,0.9679741933339622
2001-10-08,-3.513664576804132e-05,-0.004878707508003,-0.0002282428628808,0.0030442841918958,5.8742559177205056e-05,-0.0021830588064747,-0.0007023748361403,0.0001743040913586,3,0.0041575311951006,0.0094356544398532,6.711049851140013e-06,0.9864001033151936
2001-10-09,-0.0018144676495097,-0.0056624535451446,-0.0007822839932583,0.0055823091944686,0.0013700810472533,-0.0035907979493227,-0.0007023748361403,0.0002962472466316,3,0.0098648645954193,0.0193159885573055,2.659951101140741e-05,0.9707925473362649
2001-10-10,-0.0026060996751633,0.0160564081070644,-0.000293796738066,0.006552818383934,0.005421481487528,-0.0004541144651936,-0.0015824746877415,0.0027839177237298,0,0.620065019509251,0.0280528888756878,0.0030508984648781,0.3488311931501823
2001-10-11,-0.0061568348973821,0.0128966355009945,-0.0005443591840721,0.0191874645198408,0.0014443471496131,0.0005388470004022,-0.002303608746355,0.0007642206190441,0,0.5450662326854265,0.0195452836921597,0.0021214599857784,0.4332670236366339
2001-10-12,0.0016619310869332,-0.0011734795009825,0.0030525145816486,-0.027280700191782,-0.0028045216563357,0.0018243426749033,0.0024110755231792,-0.0002951978280982,3,0.0062715154819168,0.3060764263348924,0.000825727075256,0.6868263311079364
2001-10-15,0.0035533157614731,-0.0073327551293917,0.0018120487249677,-0.0124547256476486,0.0036607394049191,0.0022669439732091,0.0016240282144641,0.0009720872866578,3,0.0118942056709296,0.1805487544383262,0.0002501849313861,0.8073068549593595
2001-10-16,0.0015392107307743,0.0076371228078944,0.0140732230441855,0.0033226005278805,0.0074052817178729,-2.0338881765387595e-05,8.642160187832815e-05,0.0005203725985145,2,0.0029284814203244,2.6593975271193198e-06,0.997068859175524,6.6249627028375236e-12
2001-10-17,-8.970773574112911e-05,-0.0024375392934388,3.4989474841928825e-06,-0.0085991074368552,0.0039687569053291,-0.0008097114210769,0.0008429637972628,-0.0001560833488252,3,0.0017476696773121,0.012034152373216,5.064456747637508e-06,0.986213113492727
2001-10-18,-0.0008020659836223,-0.0125865053775306,0.0007483192491946,-0.011459310158238,0.0003777966248311,-0.0013125329509538,0.0009612430832408,0.0004855126588756,3,0.0113515544035102,0.2353984133707179,0.0001485591598627,0.7531014730659105
2001-10-19,-0.0028396251713642,-0.0037583224659858,-8.58374225614078e-05,0.0216748169679599,0.0016658871703078,-0.0004199412016932,0.0011445483962688,0.0044625943226028,3,0.1708741196697497,0.0387661608107058,0.0001780697550925,0.7901816497644543
2001-10-22,-0.0025843104157523,0.0104879117608573,0.0007858731714152,-0.0012869417163186,0.0040657810463079,0.0015911700661298,0.0002733086629866,0.0088316725245505,3,0.0809463354188675,0.0461689987713951,0.0001868510413306,0.8726978147684091
2001-10-23,-0.0032322246065588,0.0054210152867764,-0.0003115218004952,-0.0100046191318066,-0.0032480511545666,-0.0010809459513127,8.539364060133892e-05,-0.0007187350572941,3,0.0101820164940976,0.0559290711859951,0.0001648407150067,0.933724071604904
2001-10-24,0.0033890928507007,0.0024820931987958,0.0016256505176559,0.0165973718152319,-0.0013663146293882,0.0005829600465596,0.0009269798156941,0.0017787816618239,3,0.0117810867776687,0.0023080183330992,6.990580049097262e-06,0.9859039043091864
2001-10-25,0.0036566374132673,0.0031264952299192,0.0009760232402138,-0.0073323537325267,-0.0008240807638331,-0.0016097535405242,0.000800859632096,0.0047903670736451,3,0.0111692620749314,0.0246510387053348,3.304508744538671e-05,0.9641466541322896
2001-10-26,-0.001609966848652,0.0066976592599621,0.0014859739313388,0.0018696324252971,-0.0007510783963785,0.000619354705792,0.0034814661155184,0.0026834710985816,3,0.0059097794036904,0.0045668452115527,1.1605932849287118e-05,0.9895117694519072
2001-10-29,0.0080591723493474,-0.0172013623585467,0.0032335757820152,0.0070026342752891,-0.0089324499803719,0.0019294828183917,0.0010158851033592,-0.0064490554218652,0,0.4966367467297292,0.3195609717859727,0.1834547058241852,0.000347575660112
2001-10-30,0.0038096422114506,-0.0168338523528213,0.0032152023104583,-0.0095159900818568,0.0033327706691047,-0.0008494983660822,0.0005761446053602,-0.0077804066737767,1,0.0331117029301804,0.7259887398764695,0.0013377463333737,0.2395618108599752
2001-10-31,-0.0006976370530242,0.0002227618017274,0.0034873095577083,-0.0111576963090582,0.0023659639482484,0.0007952692225824,0.0124775752002879,0.000687935361209,3,0.0967011495702526,0.341234894641637,0.0498225426446255,0.5122414131434831
2001-11-01,0.0052897033448449,0.0163481748140723,0.001567668222129,-0.0191652111413809,-0.0020032516025298,0.0025570808024896,0.0065792887036444,0.009717950180236,1,0.3310366849352266,0.391785699434506,0.016172430480291,0.2610051851499778
2001-11-02,-0.0035210560584655,0.0017952147037334,-0.0018088254847798,-0.008121172932257,-0.0044665878376084,-0.0006108950909773,-0.0049345850053539,0.0033994559618744,3,0.0096073251973653,0.0413782364268979,7.115389520930881e-05,0.948943284480526
2001-11-05,-0.0002326744426692,0.0130385610017729,0.0023337974505384,-0.0144024354556124,0.0076300308046227,-0.0001941746511364,0.0009303151095654,0.0050944959423491,3,0.123480984649731,0.1350628486071821,0.0020698933741468,0.7393862733689393
2001-11-06,0.0021903470940154,0.0097968385502493,0.0012460513045833,-0.0063122581417198,0.0023248932425415,0.0006173337150411,0.0026184017615253,0.003656742499996,3,0.0071410955907465,0.0070932790295431,1.4912365963866118e-05,0.9857507130137482
2001-11-07,0.0038365134526872,-0.0014976788781195,0.0025586426321915,0.009758945366884,0.00667417113979,0.0012448142370197,0.0034589095893693,-1.6820716394860824e-05,3,0.0361011934662877,0.0288146678174805,0.0001960153526517,0.9348881233635802
2001-11-08,-0.0041290583215269,0.0075510693468254,-0.0011754031776789,0.0333963496415563,0.0003182618971836,-0.002479418666099,-0.0025260973465028,0.0013279656344344,3,0.4787714097673374,0.0077889903256601,0.0017448556517928,0.5116947442552108
2001-11-09,0.000585434837772,-0.0021272982835185,0.00121279618573,0.0282842367534739,0.0009056633021146,0.0004996470295586,-0.0021754987513622,0.0011080891634467,3,0.115052740738954,0.0088956030101511,0.0001388824740951,0.8759127737768023
2001-11-12,0.0006935486266792,-0.0083399752056312,0.0014917687544804,-0.0252001778966768,3.0443555275622147e-05,0.0014414909371707,-0.0021754987513622,-0.0002349466346309,3,0.0051967589991428,0.338906791060625,0.0003640457434792,0.6555324041967525
2001-11-13,-0.0085081369440551,0.0137768488114664,0.0006214951272325,0.021274127603462,-0.0037210746329353,0.0007012781297216,-0.0021754987513622,0.0018612767691807,0,0.7822987335853998,0.0229032005292314,0.0105511833543088,0.1842468825310595
2001-11-14,-0.002761675084141,0.0031719876878089,-0.001125539659901,-0.0447868637511623,-0.0029490726755459,-0.0009709174979613,-0.0032345096595456,-5.025925399593234e-05,1,0.0032245904435867,0.9410950785135956,0.0088797661575879,0.046800564885229
2001-11-15,-0.0081309752386902,0.0035827979904645,0.0045958592371646,-0.0543204646733377,-0.0023052154829393,-0.0008058593798945,-0.0090207481295019,0.0004522423761184,2,0.0001029967941654,0.0592137853235889,0.9406813828975512,1.8349846930919855e-06
2001-11-16,-0.0027712831782009,0.0018915913919146,-0.0016950252766374,0.0186449215220996,-0.0044341484157709,0.0011873493703693,-0.0092891682822919,-0.0009046893679425,3,0.1993283679597541,0.0249013843349628,0.0010666335851912,0.7747036141200933
2001-11-19,0.0004231975674313,0.0094462562394532,0.0035172395207669,0.0059027807551075,-0.0002544085986262,-0.0020353085890037,0.0038030874296,0.0059325536007239,3,0.0635240262882204,0.0140408060149054,0.0001887188963574,0.9222464488005164
2001-11-20,0.0003768557828083,-0.0071391598491903,-0.0009179972555675,0.0189644841714047,-0.0002061167603688,-0.0006198033587062,-0.0031611867285175,-0.0014840137785441,3,0.0445253966996957,0.0173651711922948,5.660421602435713e-05,0.9380528278919826
2001-11-21,-0.0062870113570134,-0.0053353624998848,-0.0007553523344274,-0.0050914099360266,0.0030174836724217,-0.0010951271212712,-0.0062651666274735,-0.0020044103724288,3,0.0045318395214945,0.029954109481116,5.3165920916116216e-05,0.9654608850764744
2001-11-23,-0.0017203130207867,0.0074281139752052,-0.0001233467298584,0.0048229970468129,0.0022102101000109,0.0019536706173825,0.0004739189791749,0.0071473501815715,3,0.0268998532865183,0.0118677328864519,3.009472322409343e-05,0.9612023191038064
2001-11-26,0.0007509252349402,0.0066259905287973,0.0041864440509511,-0.0157009323054051,0.0060286318484308,0.0002557561531929,0.001296717711658,0.0026195386025174,3,0.01478827292231,0.0627716798998429,0.0002675326040875,0.9221725145737598
2001-11-27,0.0001775700670245,-0.0066259905287973,-0.002813162340328,0.0202276942264223,-0.0057036468975565,0.0006270296686844,0.0002384308874665,-0.0026693431197966,3,0.164540975693099,0.0730048474968421,0.0003979778145781,0.762056198995483
2001-11-28,0.0040979227078965,-0.0150391443733415,0.0012551350603517,-0.0152403051202307,-0.0044072910559826,-0.0002673104118348,-0.0073541261813012,-0.0094243543841736,1,0.1036406248104536,0.8092639783627875,0.0832003241821418,0.0038950726446168
2001-11-29,0.0025644658901518,0.0049537540174764,0.0038977239684014,-0.013887126908064,-0.0051228560547073,0.0008843402448474,0.0065387554294007,0.0067145734151159,3,0.1379295429199486,0.3984519734974018,0.0097197370426595,0.4538987465399914
2001-11-30,0.0053853719192744,0.0051814678765671,0.0002733847525973,0.0272892287074295,-0.0019189632960707,0.0009143301946966,0.0009196663913941,0.0012144908534352,3,0.0584872756474824,0.0029963517101293,5.568548264573967e-05,0.9384606871597426
2001-12-03,-0.0016230411431283,-0.0097532914431788,0.0009288656532722,0.0094939316422362,0.0072263699016818,-0.0003705530331069,-4.246191185774961e-05,-0.0044993326915916,3,0.0598523314614381,0.1243899802822365,0.0004028100738463,0.8153548781824804
2001-12-04,0.0012375502117212,0.0114325529628986,0.0010680766771724,-0.0154933161631483,-0.0014628138866606,-0.0006923967817876,0.0017877987899073,0.0088791923708937,3,0.0707530165817754,0.1449410726273311,0.0003838203246617,0.7839220904662332
2001-12-05,-0.0080160001394968,0.0228083700306793,-0.004885002107106,-0.0063310786800618,0.0016055408415079,-0.0004631686094939,-0.0084670324905866,0.0077338885713871,0,0.8778868075874767,0.0333873395229733,0.0877088936579808,0.0010169592315685
2001-12-06,-0.0025739914878535,0.0020070047081839,-0.0013244184764913,-0.0240319828027741,-0.0028957278490577,0.0016960305322094,-0.00619200285462,-0.0002957218921464,3,0.0111397866847621,0.2818805493329347,0.0004638671618526,0.7065157968204533
2001-12-07,-0.0055010028127124,-0.0083410858532699,-0.0022636006452299,0.0119235237729045,-0.001136354492608,0.0003223900881316,-0.0057788843141572,-0.00149637855049,3,0.0340221013380439,0.0378719297980716,0.0001183941580214,0.9279875747058666
2001-12-10,-0.0001187537264826,-0.0167679561626812,0.0016847674300959,-0.0112632705051192,0.0012040772039047,0.0015605335791219,8.80384576840143e-05,-0.0058424684683426,1,0.0180537453423772,0.5523986322789699,0.0006797024043609,0.4288679199742934
2001-12-11,0.0021354123869308,-0.0024365664886074,0.0018050909671476,-0.001368676126737,0.0021522157198576,0.0005508882400873,-9.107067236335809e-06,-0.0002152050664268,3,0.0027083491879781,0.0073350678329892,4.563186115549145e-06,0.9899520197929164
2001-12-12,0.0055588095617071,0.0023526457097728,0.0020287084035899,0.0035913788179406,0.0018324368905828,0.0018018408218104,0.0032550415162262,0.0013401390124805,3,0.0064930616738292,0.0059586787620158,1.0761081134397716e-05,0.9875374984830187
2001-12-13,-0.001813097738605,-0.0162020507326356,-0.0029691194786733,-0.0018230944730213,-0.0017458364312658,-0.0008659988748571,-0.0020642374159738,-0.0100032405561591,1,0.0617233437592948,0.8306164395388383,0.0006431877634781,0.1070170289383917
2001-12-14,-0.0018354398976434,-0.0005119017260488,-0.0014739160339198,0.0307532574588496,-0.0047611308296174,0.0029554774214384,-0.0012302690167054,0.00463187485669,3,0.4699607059142493,0.0290006188498598,0.0006893033437935,0.5003493718920963
2001-12-17,-0.0021157947186818,0.0114970614985532,-0.0099987555075269,-0.0039026252288723,0.0028688453288411,-0.000186230387732,-0.0046701169410861,0.0085408358161558,2,0.48038343547611,0.005575310092598,0.5140397481669142,1.506264376384557e-06
2001-12-18,0.0013242816820984,0.0039572334203752,0.0021708553333485,0.0014239226118606,0.0028771689015039,-8.209893570890787e-05,0.0007698370612354,0.0056208546376641,3,0.0131994560874587,0.0124597154017357,1.6423918857144616e-05,0.9743244045919512
2001-12-19,0.0006391090629751,8.402655243955337e-05,0.0015613528265614,0.0043205493873363,-0.002048178449274,-0.0013577051716987,0.0084338553172456,0.0032724683959051,3,0.0497821177329133,0.0368390208046113,0.0004132610369674,0.9129656004255052
2001-12-20,-0.0017223607334511,-0.0062371140707986,-4.597334992917368e-05,-0.0125796429725619,-0.0019971121921471,-0.0021705020278949,0.0048131659570307,-0.0009642650678101,3,0.0061562783079962,0.0982958428525476,0.0001882660313802,0.8953596128080753
2001-12-21,-0.0055727236793625,0.0023223909942027,0.0005246607775108,0.014205600988526,0.0035389355998504,0.0013777467963964,0.0036872536718544,0.0030367370275499,3,0.0787948307971077,0.0212747816661466,0.0003763361752478,0.8995540513615006
2001-12-24,-0.0035276212376,-0.0021110415270735,0.0020043472986552,0.0015685037810966,0.0009446592731222,0.0020882996497372,-0.0009503452836741,0.0016288505547805,3,0.006334244322833,0.0149557793018487,2.228449486052184e-05,0.978687691880458
2001-12-26,-0.0026020390581837,0.0021110415270735,0.0023865615800486,0.0296513430083296,-0.0012688287233838,0.0015358561951467,-0.002451229112343,0.0029739436393594,3,0.2149516229335278,0.0072400897526659,0.0003044707718335,0.7775038165419745
2001-12-27,0.0023028038974333,0.0118235413693934,0.0037691226378246,-0.0083846224712553,0.0044835568101929,0.000336412497751,-0.0012861999309059,0.0026253114402825,3,0.0823635277519109,0.0288047997286105,0.0004025236455796,0.8884291488738985
2001-12-28,-0.002380942825793,0.0044084080543767,-0.0005314536579468,-0.0049335512326171,0.0003447330606268,-0.0001183587211618,-0.0010836468673209,0.0014716944120038,3,0.0022575198956601,0.0054027438629903,3.893658220188258e-06,0.992335842583126
2001-12-31,0.0050842457478816,-0.0039500269649881,-0.0007996708956659,-0.0192869975542073,-0.0025592578434415,0.0001752512880512,-0.0003353475569705,-0.0042755178739222,3,0.016246311186246,0.3097141722869992,0.0003141918164596,0.6737253247102972
2002-01-02,0.0028524121269102,0.0038670290813866,-0.0014291418555445,0.023678003091458,0.0050272801856699,0.002131144627493,-0.0011153683285423,0.0035641998039341,3,0.3356752089651104,0.0209459223592576,0.0019169711629072,0.6414618975127251
2002-01-03,0.0003416720805411,0.0107734309309357,0.0014776113058794,-0.0168004349768207,0.0048707282837206,-0.0010342223629192,0.0035574400023996,0.0042764417454126,3,0.0297029795982112,0.0763195068899553,0.0003791123642894,0.8935984011475452
2002-01-04,-0.0028130241814201,0.0062619149916027,0.0011443200057541,0.0299700510516185,0.0001597814477303,0.0004122139539715,-0.0017812807727963,0.0022518909307027,3,0.1054744930348687,0.0025451553167419,8.72316192255747e-05,0.8918931200291673
2002-01-07,0.003250301013562,-0.0060977046377708,0.0084390594864927,-0.0003727052172859,0.0017746874203707,-0.0018749131791726,0.0027116727919453,-0.0007232692082075,1,0.3874532459705053,0.4107510898539714,0.1394954935088563,0.062300170666665
2002-01-08,-0.001986650261089,-0.007747185078287,0.0040384429854543,-0.0029820794916144,-0.0015405590085774,0.003567312833528,3.906053406765864e-05,-0.0001607975562238,3,0.0894819488436313,0.366086408033585,0.0038858479893156,0.5405457951334686
2002-01-09,-0.0010894747163323,-0.0038546873833436,0.0011503780619763,-0.0216004024850064,-0.0010855510256364,2.417697101506871e-05,0.0004228077425532,-0.0009653286889115,3,0.0012592446689792,0.0583897953647016,2.869530531169238e-05,0.9403222646610042
2002-01-10,0.0042289597947906,-0.0031611373133539,0.0021346993377961,0.0061847978228382,-0.0006418775174066,-0.0004590820798912,0.0035099787009498,0.0012386691522374,3,0.0102138063756575,0.0119247800659769,1.5002889907204157e-05,0.977846410668458
2002-01-11,0.0022178350405921,-0.0050954460160728,0.0011311741531139,-0.007606527252137,0.0002141620605548,-0.0007280449234952,0.0022861320868816,-0.0022854945487962,3,0.0018602815371504,0.015759901637827,5.4567664951061765e-06,0.9823743600585282
2002-01-14,0.002720593366881,-0.0085364577168185,0.001998138334631,-0.0189370607897929,-0.0004161013505907,0.0003920486531737,0.0012436295438078,-0.000902759927186,3,0.0044883939391648,0.1458800070244469,9.642859895751468e-05,0.8495351704374329
2002-01-15,-3.539992176992968e-05,0.0034570017565016,-0.0013260064572806,0.0029093557702077,-0.0017366155307024,-0.0023474029180798,-0.0001737316938328,0.0046983191816369,3,0.0154856497010653,0.0124499252775265,2.9079290506340935e-05,0.972035345730904
2002-01-16,-0.0032896909782884,-0.0148822996480566,6.928976579145818e-05,0.007125317987402,0.0031748539039068,-0.000375637477161,-0.0027090452927014,-0.0069749555884461,3,0.0596789181776482,0.2442907261944249,0.0003514586604373,0.6956788969674894
2002-01-17,-0.0039916536666169,0.0079986811749082,-0.0010507561174131,-0.0259429460872624,0.005839626728036,0.0002033990466418,-0.001982667100095,0.008049888107581,1,0.0543745846121941,0.5420706352406547,0.0018450679034803,0.4017097122436704
2002-01-18,0.0003422702444151,-0.0050981502213973,0.0001667167841832,-0.0032995200188992,0.001851337996306,0.0003205554616272,0.0016169665195358,-0.0098295934698979,1,0.065650442453916,0.7105332438939309,0.0003649630022742,0.2234513506498807
2002-01-22,-0.0027048098896376,-0.0080826663646771,-4.138337269332659e-05,-0.0008171559416698,-0.0002828037669483,0.0026353583220768,0.0004352358643231,-0.0026917480173418,3,0.0082005434383993,0.048179309060685,4.370074709033346e-05,0.943576446753826
2002-01-23,-0.0007030555942613,0.0060361064280511,-0.0010724754696502,0.0124725530578944,-0.0011747730020239,-0.0001355154688058,-0.0015024398763978,0.0061189002102572,3,0.0235301723441468,0.005091119608577,1.342052049540328e-05,0.9713652875267782
2002-01-24,-0.0042709525883131,0.0048112838431082,-8.71605191887781e-05,0.005463541843742,0.0007017066672684,0.0004507883380425,-0.0019419977794061,0.0020957608831588,3,0.0048631171086207,0.0034288864110063,5.602041384132228e-06,0.9917023944389912
2002-01-25,-0.0063518016984884,-0.0035743197919364,-0.0065841740871108,0.0060243155438115,0.0007715428425129,-0.0029586224605972,-0.0024931683685611,0.0008531668297582,0,0.5104461572649297,0.2124224361969255,0.0110027938500058,0.2661286126881383
2002-01-28,0.0011159825789546,0.0025969064595496,0.0007047026093702,-0.0051775056611367,-0.0037767461655265,-0.0020241337787784,-0.0005484442264762,0.0015595736039948,3,0.0049241970675659,0.0118961178997518,2.903205376042209e-05,0.9831506529789202
2002-01-29,0.0023376710725662,-0.0213574067681925,0.0016562765558827,-0.0100013221969543,-0.0025148034251841,-0.0012765920472649,0.0023113576826174,-0.0186318132476666,1,0.0115707303183939,0.98668653264268,0.0017413344652754,1.402573650300392e-06
2002-01-30,0.0010509590010894,0.0001302959892388,-0.0052440911272402,-0.0135592355212557,-0.0025565067773616,-0.0008404679869619,0.0019741373501043,0.0089781690397598,0,0.566413235048167,0.4149723724463116,0.0156723571419318,0.0029420353635893
2002-01-31,-0.0022463883951493,0.0129446060173856,-0.0010882419935829,0.0145830950304004,0.0002477355194372,0.0022543090635324,4.046204660568264e-05,0.0095090438268732,3,0.2340044763195959,0.0151813429347335,0.0002149728846263,0.7505992078610424
2002-02-01,0.0011116652306615,-0.0049853979825122,0.0007066624676741,0.025063673468507,0.0001715232868017,-0.0001622265469659,0.0018318142586162,-0.0020266038815046,3,0.0459310587963642,0.0098573852308601,2.9562812322524265e-05,0.9441819931604548
2002-02-04,0.0055994300777673,-0.016288773649383,0.0010292685952062,-0.0090854651041265,0.0027759589685755,0.0007892933923681,0.0026232187696866,-0.0186234805476077,1,0.015394441712947,0.9836359054029123,0.0009686160031459,1.0368809941793207e-06
2002-02-05,-0.0008436556190289,-0.0079580098584406,-0.0022762124709219,-0.0017923602570544,0.0015644113440572,0.0004004810497347,-0.0001850130484237,-0.0029733814114791,3,0.0078850843093993,0.0361149450543699,2.0094398757473328e-05,0.9559798762374698
2002-02-06,-0.0003774784395691,-0.0061546830249872,-0.0009659821288181,-0.0083711589541888,0.0035190275842927,-0.0009250667266181,-0.0013207038455558,-0.0040058410185519,3,0.0035735228143188,0.0347599664889233,1.3706449836515551e-05,0.9616528042469196
2002-02-07,-0.0021114838589504,0.0019080164641902,-0.0021474536483192,0.0015718753096241,-0.0031550640781654,-0.0001661953911588,-0.0010898295622663,-0.0031764966157439,3,0.0192832186246886,0.045804023876163,7.644179913437865e-05,0.934836315700012
2002-02-08,0.0018720115578894,0.0099248735991883,0.0006263403393254,0.0212029685932435,0.0009482389855701,0.0019513026032633,0.0024799173123515,0.0146890928749385,0,0.946318604550378,0.0498105069799648,0.0015468765214369,0.0023240119482191
